@relation bodyhub_sensors_rt

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time ON'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection Time Constraint' {SATISFIED}

@data
Sensor5,bom,184754,184787,0.03214,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,185967,185999,0.03238,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,187181,187213,0.03248,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,188394,188426,0.03209,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,189605,189637,0.03205,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,190816,190848,0.03226,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,192.03,192063,0.03237,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,193246,193279,0.03234,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,194461,194494,0.0324,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,195678,195711,0.03229,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,196891,196923,0.03231,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,198104,198137,0.03235,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,199317,199349,0.03221,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,200528,200.56,0.03231,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,201745,201777,0.0323,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,202958,202.99,0.03211,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,204168,204201,0.0322,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,205378,205411,0.03243,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,206596,206628,0.03228,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,207809,207841,0.03223,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,209024,209056,0.03197,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,210237,210269,0.03241,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,211451,211483,0.03228,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,212665,212697,0.03274,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,213882,213915,0.03256,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,215098,215.13,0.03219,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,216311,216343,0.03195,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,217523,217556,0.03348,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,218737,218769,0.03213,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,219947,219979,0.03221,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,221159,221191,0.03184,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,222369,222401,0.03227,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,223579,223611,0.03226,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,224791,224823,0.0324,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,226004,226036,0.03254,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,227217,227.25,0.03231,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,228429,228462,0.03229,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,229643,229675,0.03226,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,230858,230891,0.03208,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,232069,232101,0.03211,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,233282,233314,0.03187,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,234491,234523,0.03205,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,235699,235732,0.03223,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,236911,236943,0.03244,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,238125,238157,0.03227,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,239337,239369,0.03245,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,240546,240578,0.03224,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,241758,241791,0.03221,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,242973,243005,0.03241,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,244189,244222,0.03223,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,245409,245441,0.03226,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,246621,246653,0.03249,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,247839,247871,0.03249,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,249051,249083,0.03232,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,250261,250295,0.03375,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,251477,251509,0.03241,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,252.69,252723,0.03231,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,253904,253936,0.03221,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,255118,255.15,0.03206,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,256335,256367,0.03219,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,257549,257581,0.03252,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,258763,258795,0.03232,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,259976,260009,0.03242,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,261.19,261223,0.03347,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,262408,262.44,0.03234,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,263619,263651,0.0322,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,264828,264.86,0.03198,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,266043,266075,0.03226,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,267256,267288,0.03228,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,268466,268499,0.03249,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,269679,269711,0.03232,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,270898,270.93,0.03211,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,272112,272144,0.03183,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,273325,273357,0.03227,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,274537,274.57,0.03208,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,275.75,275783,0.03218,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,276962,276994,0.03207,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,278173,278206,0.03211,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,279.39,279422,0.03215,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,280605,280638,0.03225,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,281818,281851,0.03236,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,283033,283066,0.03315,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,284.25,284282,0.03208,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,285461,285494,0.03218,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,286673,286705,0.03236,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,287886,287919,0.03252,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,289103,289135,0.0323,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,290323,290355,0.03239,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,291541,291573,0.03231,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,292755,292788,0.03259,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,293968,294001,0.03308,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,295.18,295213,0.03236,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,296392,296425,0.03237,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,297602,297635,0.03224,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,298817,298.85,0.03225,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,300029,300061,0.03233,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,301244,301277,0.03228,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,302.46,302492,0.03218,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,303673,303705,0.03223,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,304885,304918,0.03283,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,306098,306131,0.03237,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,307309,307341,0.0324,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,308523,308555,0.03238,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,309737,309769,0.03237,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,310953,310985,0.03229,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,312165,312197,0.03247,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,313381,313413,0.03222,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,314594,314626,0.03225,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,315806,315838,0.03235,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,317016,317048,0.03215,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,318229,318261,0.03249,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,319439,319471,0.0323,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,320651,320683,0.03233,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,321865,321897,0.03221,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,323078,323.11,0.03186,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,324294,324327,0.03247,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor5,bom,325511,325543,0.03228,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,6.96444,7.03031,0.06587,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,7.96384,8.03042,0.06658,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,8.96931,9.03042,0.06112,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,9.97658,10.0304,0.05383,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,10.9764,11.0304,0.05399,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,11.9803,12.0304,0.05012,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,12.9794,13.0304,0.05104,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,13.9828,14.0305,0.04771,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,14.9889,15.0313,0.04232,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,15.9947,16.0312,0.03652,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,17.0439,17.0695,0.02554,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,18.0889,18.1158,0.02692,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,19.2015,19.2278,0.02635,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,20.3847,20.4107,0.02596,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,21.5943,21.6201,0.0258,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,22.8094,22.8353,0.02585,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,24.0205,24.0465,0.02593,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,25.2329,25.2587,0.02581,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,26.4453,26.4713,0.02596,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,27.6559,27.6816,0.02575,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,28.8651,28.8909,0.02584,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,30.0771,30.1029,0.02583,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,31.2919,31.3186,0.02666,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,32.5045,32.5305,0.02603,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,33.7213,33.7474,0.02608,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,34.9357,34.9616,0.02592,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,36.1489,36.1754,0.02648,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,37.3602,37.3862,0.02601,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,38.5758,38.6017,0.02588,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,39.7879,39814,0.02609,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,41.0048,41.0308,0.02605,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,42.2159,42.2419,0.02608,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,43.4297,43.4555,0.02575,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,44.6425,44.6685,0.026,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,45.8541,45.8799,0.02585,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,47.0695,47096,0.02657,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,48.2789,48.3051,0.02613,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,49492,49.5176,0.02563,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,50.7051,50.7309,0.02579,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,51.9165,51.9427,0.02617,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,53.1246,53.1508,0.02622,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,54.3343,54.3605,0.02615,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,55.5427,55569,0.02629,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,56.7557,56.7815,0.02584,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,57969,57.9952,0.02626,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,59.1844,59.2101,0.02573,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,60.3956,60.4213,0.02571,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,61603,61.6288,0.02578,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,62.8181,62.8438,0.02574,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,64.0325,64.0583,0.02578,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,65.2444,65.2705,0.02605,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,66.4601,66.4862,0.02603,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,67.6727,67.6989,0.02617,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,68.8912,68.9176,0.02643,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,70.1004,70.1264,0.02601,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,71.3089,71.3348,0.02587,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,72.5199,72546,0.02614,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,73.7342,73.76,0.02572,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,74947,74.9728,0.02578,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,76.1576,76.1837,0.02604,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,77.3704,77.3964,0.02602,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,78.5796,78.6056,0.02593,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,79.7983,79825,0.02669,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,81.0118,81.0384,0.02659,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,82.2296,82.2561,0.02652,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,83447,83.4733,0.02629,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,84.6592,84.6848,0.02565,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,85.8712,85.8975,0.02634,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,87.0802,87.1067,0.0265,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,88292,88.3187,0.02666,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,89.5053,89.5314,0.02608,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,90.7207,90.7467,0.02598,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,91.9298,91.9556,0.02577,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,93.1415,93.1674,0.02595,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,94.3528,94.3789,0.02608,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,95.5711,95.5975,0.02636,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,96.7844,96.8105,0.0261,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,97.9943,98.0204,0.02613,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,99.2122,99.2389,0.02664,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,100427,100454,0.02668,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,101641,101667,0.02605,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,102858,102884,0.02581,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,104075,104101,0.02597,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,105286,105312,0.02568,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,106502,106527,0.02565,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,107717,107743,0.02588,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,108926,108952,0.02585,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,110141,110168,0.02655,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,111349,111375,0.02576,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,112559,112585,0.02607,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,113773,113.8,0.02666,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,114983,115009,0.02573,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,116195,116221,0.02593,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,117411,117438,0.02657,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,118622,118647,0.02558,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,119833,119859,0.0258,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,121051,121078,0.02601,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,122263,122289,0.02588,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,123475,123502,0.02675,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,124689,124715,0.02666,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,125897,125923,0.02573,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,127.11,127136,0.02589,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,128322,128347,0.02578,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,129534,129561,0.02646,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,130745,130771,0.02583,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,131.96,131986,0.0256,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,133176,133201,0.02594,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,134392,134418,0.02651,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,135602,135629,0.02616,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,136818,136844,0.02585,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,138029,138055,0.02607,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,139246,139273,0.02649,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,140457,140483,0.02552,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,141668,141694,0.02558,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,142885,142912,0.02683,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,144097,144123,0.02606,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,145313,145.34,0.02678,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,146524,146.55,0.02611,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,147741,147767,0.02665,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,148952,148977,0.02571,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,150167,150192,0.0259,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,151378,151404,0.02583,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,152595,152621,0.02667,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,153807,153833,0.02571,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,155.02,155045,0.02555,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,156233,156259,0.02679,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,157442,157468,0.02606,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,158652,158678,0.02599,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,159866,159892,0.02606,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,161082,161108,0.02592,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,162294,162.32,0.02598,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,163504,163.53,0.02564,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,164718,164744,0.02599,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,165933,165959,0.02618,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,167.15,167176,0.02647,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,168368,168394,0.02587,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,169583,169609,0.02598,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,170796,170822,0.02576,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,172008,172034,0.02601,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,173221,173247,0.02582,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,174436,174461,0.02569,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,175653,175679,0.0264,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,176865,176891,0.02581,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,178083,178109,0.0258,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,179299,179325,0.02641,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,180512,180537,0.02565,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,181729,181756,0.02717,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,182944,182969,0.02563,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,184158,184184,0.02585,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,185372,185398,0.02591,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,186585,186611,0.02595,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,187797,187823,0.02599,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,189012,189038,0.02629,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,190.22,190246,0.02595,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,191432,191458,0.02572,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,192649,192675,0.02587,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,193866,193892,0.02643,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,195079,195104,0.02598,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,196293,196319,0.02586,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,197508,197533,0.02595,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,198.72,198746,0.02583,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,199932,199958,0.02568,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,201148,201175,0.0262,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,202.36,202386,0.0258,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,203572,203598,0.02579,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,204785,204811,0.02604,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,205997,206023,0.02611,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,207213,207239,0.02582,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,208427,208453,0.02571,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,209.64,209666,0.02581,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,210853,210879,0.02602,twenty,'Real-time ON',SATISFIED,SATISFIED
Sensor6,bom,212068,212093,0.02568,twenty,'Real-time ON',SATISFIED,SATISFIED
