Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor2,bom,135755,135938,0.182757
Sensor2,bom,136755,136938,0.182927
Sensor2,bom,137755,137938,0.182796
Sensor2,bom,138755,138938,0.182774
Sensor2,bom,139755,139938,0.182968
Sensor2,bom,140755,140938,0.182907
Sensor2,bom,141755,141938,0.182672
Sensor2,bom,142755,142938,0.182834
Sensor2,bom,143755,143938,0.182883
Sensor2,bom,144755,144938,0.182671
Sensor2,bom,145755,145938,0.182921
Sensor2,bom,146755,146938,0.183045
Sensor2,bom,147755,147938,0.18306
Sensor2,bom,148755,148938,0.182979
Sensor2,bom,149755,149938,0.183008
Sensor2,bom,150755,150938,0.182897
Sensor2,bom,151755,151938,0.183052
Sensor2,bom,152755,152938,0.182863
Sensor2,bom,153755,153938,0.18308
Sensor2,bom,154755,154938,0.183116
Sensor2,bom,155755,155938,0.183138
Sensor2,bom,156755,156938,0.182937
Sensor2,bom,157755,157938,0.182776
Sensor2,bom,158755,158938,0.182674
Sensor2,bom,159755,159938,0.183146
Sensor2,bom,160755,160938,0.182915
Sensor2,bom,161755,161938,0.1827
Sensor2,bom,162755,162938,0.18307
Sensor2,bom,163755,163938,0.182855
Sensor2,bom,164755,164938,0.18273
Sensor2,bom,165755,165938,0.18293
Sensor2,bom,166755,166938,0.183029
Sensor2,bom,167755,167938,0.18281
Sensor2,bom,168755,168938,0.182828
Sensor2,bom,169755,169938,0.18283
Sensor2,bom,170755,170938,0.182845
Sensor2,bom,171755,171938,0.183156
Sensor2,bom,172755,172938,0.182901
Sensor2,bom,173755,173938,0.182986
Sensor2,bom,174755,174938,0.182779
Sensor2,bom,175755,175938,0.182683
Sensor2,bom,176755,176938,0.182685
Sensor2,bom,177755,177938,0.182742
Sensor2,bom,178755,178938,0.183066
Sensor2,bom,179755,179938,0.183003
Sensor2,bom,180755,180938,0.182953
Sensor2,bom,181755,181938,0.182923
Sensor2,bom,182755,182938,0.182682
Sensor2,bom,183755,183938,0.182967
Sensor2,bom,184755,184938,0.182925
Sensor2,bom,185755,185938,0.182859
Sensor2,bom,186755,186938,0.182832
Sensor2,bom,187755,187938,0.183127
Sensor2,bom,188755,188938,0.182923
Sensor2,bom,189755,189938,0.183057
Sensor2,bom,190755,190938,0.18291
Sensor2,bom,191755,191938,0.182956
Sensor2,bom,192755,192938,0.18295
Sensor2,bom,193755,193938,0.182947
Sensor2,bom,194755,194938,0.182921
Sensor2,bom,195755,195938,0.183084
Sensor2,bom,196755,196938,0.183019
Sensor2,bom,197755,197938,0.182903
Sensor2,bom,198755,198938,0.182894
Sensor2,bom,199755,199938,0.183002
Sensor2,bom,200755,200938,0.182796
Sensor2,bom,201755,201938,0.18262
Sensor2,bom,202755,202938,0.182669
Sensor2,bom,203755,203938,0.183063
Sensor2,bom,204755,204938,0.182812
Sensor2,bom,205755,205938,0.183043
Sensor2,bom,206755,206938,0.18285
Sensor2,bom,207755,207938,0.182777
Sensor2,bom,208755,208938,0.183146
Sensor2,bom,209755,209938,0.183072
Sensor2,bom,210755,210938,0.182825
Sensor2,bom,211755,211938,0.183158
Sensor2,bom,212755,212938,0.182988
Sensor2,bom,213755,213938,0.183027
Sensor2,bom,214755,214938,0.182838
Sensor2,bom,215755,215938,0.182748
Sensor2,bom,216755,216938,0.182913
Sensor2,bom,217755,217938,0.183208
Sensor2,bom,218755,218938,0.183091
Sensor2,bom,219755,219938,0.182846
Sensor2,bom,220755,220938,0.182753
Sensor2,bom,221755,221938,0.183001
Sensor2,bom,222755,222938,0.182985
Sensor2,bom,223755,223938,0.182981
Sensor2,bom,224755,224938,0.18279
Sensor2,bom,225755,225938,0.182711
Sensor2,bom,226755,226938,0.182734
Sensor2,bom,227755,227938,0.182832
Sensor2,bom,228755,228938,0.182737
Sensor2,bom,229755,229938,0.182807
Sensor2,bom,230755,230938,0.182732
Sensor2,bom,231755,231938,0.182574
Sensor2,bom,232755,232938,0.182757
Sensor2,bom,233755,233938,0.1826
Sensor2,bom,234755,234938,0.182917
Sensor2,bom,235755,235938,0.183028
Sensor2,bom,236755,236938,0.182891
Sensor2,bom,237755,237938,0.183096
Sensor2,bom,238755,238938,0.182773
Sensor2,bom,239755,239938,0.182982
Sensor2,bom,240755,240938,0.182725
Sensor2,bom,241755,241938,0.182812
Sensor3,bom,4.85883,4.93734,0.0785113
Sensor3,bom,5.85969,5.93746,0.0777661
Sensor3,bom,6.85962,6.93741,0.0777918
Sensor3,bom,7.85971,7.9374,0.0776871
Sensor3,bom,8.85964,8.93819,0.0785574
Sensor3,bom,9.85974,9.93806,0.0783141
Sensor3,bom,10.8599,10938,0.0781632
Sensor3,bom,11.8596,11.9381,0.0784492
Sensor3,bom,12.8599,12.9382,0.0782682
Sensor3,bom,13.8599,13.9381,0.0782309
Sensor3,bom,14.8598,14.9381,0.0783103
Sensor3,bom,15.86,15.9381,0.0780956
Sensor3,bom,16.8599,16.9381,0.0781239
Sensor3,bom,17.8598,17938,0.0781894
Sensor3,bom,18.8597,18938,0.0783323
Sensor3,bom,19.8597,19.9381,0.0784488
Sensor3,bom,20.8598,20.9381,0.0782384
Sensor3,bom,21.8598,21.9381,0.0783159
Sensor3,bom,22.8599,22.9382,0.0782851
Sensor3,bom,23.8599,23.9381,0.0782229
Sensor3,bom,24.8598,24.9381,0.078325
Sensor3,bom,25.8597,25.9379,0.0782712
Sensor3,bom,26.8597,26938,0.0782602
Sensor3,bom,27.8596,27.9381,0.0784994
Sensor3,bom,28.8598,28.9381,0.0782762
Sensor3,bom,29.8597,29.9381,0.0783701
Sensor3,bom,30.8598,30938,0.0782033
Sensor3,bom,31.8598,31.9381,0.0782873
Sensor3,bom,32.8599,32.9381,0.078215
Sensor3,bom,33.8598,33938,0.0781863
Sensor3,bom,34.8596,34938,0.0784501
Sensor3,bom,35.8604,35.9382,0.0778382
Sensor3,bom,36.86,36.9381,0.0780984
Sensor3,bom,37.8598,37.9381,0.0783383
Sensor3,bom,38.8597,38938,0.078376
Sensor3,bom,39.8601,39.9381,0.078005
Sensor3,bom,40.86,40.9381,0.0781312
Sensor3,bom,41.8599,41938,0.0780668
Sensor3,bom,42.8597,42938,0.0782148
Sensor3,bom,43.8599,43.9381,0.0782084
Sensor3,bom,44.8599,44.9381,0.0781694
Sensor3,bom,45.8599,45.9381,0.0782018
Sensor3,bom,46.8598,46.9381,0.07822
Sensor3,bom,47.8599,47.9381,0.0782155
Sensor3,bom,48.8599,48.9381,0.078176
Sensor3,bom,49.86,49938,0.0780472
Sensor3,bom,50.8598,50938,0.0782612
Sensor3,bom,51.8595,51.9381,0.0785299
Sensor3,bom,52.8597,52.9381,0.0783506
Sensor3,bom,53.8597,53.9381,0.0783708
Sensor3,bom,54.8597,54.9381,0.0784011
Sensor3,bom,55.8598,55.9381,0.078308
Sensor3,bom,56.8598,56.9381,0.078249
Sensor3,bom,57.8598,57.9381,0.0783269
Sensor3,bom,58.8598,58938,0.0781924
Sensor3,bom,59.8597,59.9382,0.0785049
Sensor3,bom,60.8599,60.9381,0.0782197
Sensor3,bom,61.86,61.9382,0.0782279
Sensor3,bom,62.8596,62.9382,0.0785182
Sensor3,bom,63.8599,63.9383,0.0783975
Sensor3,bom,64.86,64.9382,0.0781194
Sensor3,bom,65.8599,65.9381,0.0782324
Sensor3,bom,66.8598,66.9379,0.078107
Sensor3,bom,67.8599,67.9381,0.0782055
Sensor3,bom,68.86,68.9382,0.0782161
Sensor3,bom,69.86,69.9382,0.0782132
Sensor3,bom,70.8599,70.9381,0.0782273
Sensor3,bom,71.86,71.9381,0.0780831
Sensor3,bom,72.8599,72938,0.0781773
Sensor3,bom,73.86,73.9381,0.0781161
Sensor3,bom,74.8598,74.9379,0.0780872
Sensor3,bom,75.8598,75.9381,0.0782794
Sensor3,bom,76.8598,76.9381,0.0782306
Sensor3,bom,77.8598,77.9381,0.078294
Sensor3,bom,78.8597,78938,0.0783159
Sensor3,bom,79.8599,79.9381,0.0782508
Sensor3,bom,80.8598,80.9381,0.0783286
Sensor3,bom,81.8597,81938,0.0782569
Sensor3,bom,82.8597,82938,0.07826
Sensor3,bom,83.8596,83.9381,0.0785095
Sensor3,bom,84.8598,84.9381,0.0782446
Sensor3,bom,85.8598,85.9381,0.0783415
Sensor3,bom,86.8599,86.9381,0.0782222
Sensor3,bom,87.8599,87.9382,0.0782913
Sensor3,bom,88.86,88.9382,0.0782206
Sensor3,bom,89.8598,89.9381,0.0783086
Sensor3,bom,90.8597,90938,0.0782966
Sensor3,bom,91.8599,91.9381,0.0782643
Sensor3,bom,92.8598,92.9381,0.0782898
Sensor3,bom,93.8598,93.9382,0.0783386
Sensor3,bom,94.8598,94.9381,0.0783327
Sensor3,bom,95.8598,95.9382,0.078372
Sensor3,bom,96.8599,96.9381,0.0782265
Sensor3,bom,97.8596,97938,0.0783795
Sensor3,bom,98.8597,98.9379,0.0781237
Sensor3,bom,99.8597,99938,0.0783309
Sensor3,bom,100.86,100938,0.0783194
Sensor3,bom,101.86,101938,0.0784696
Sensor3,bom,102.86,102938,0.0782425
Sensor3,bom,103.86,103938,0.0782941
Sensor3,bom,104.86,104938,0.0782759
Sensor3,bom,105.86,105938,0.0786265
Sensor3,bom,106.86,106938,0.0782406
Sensor3,bom,107.86,107938,0.0784147
Sensor3,bom,108.86,108938,0.0783488
Sensor3,bom,109.86,109938,0.0785222
Sensor3,bom,110.86,110938,0.0783039
Sensor3,bom,111.86,111938,0.078288
Sensor3,bom,112.86,112938,0.0782044
Sensor3,bom,113.86,113938,0.0783288
Sensor3,bom,114.86,114938,0.0782421
Sensor3,bom,115.86,115938,0.0782768
Sensor3,bom,116.86,116938,0.0782618
Sensor3,bom,117.86,117938,0.0782412
Sensor3,bom,118.86,118938,0.0780615
Sensor3,bom,119.86,119938,0.0782879
Sensor3,bom,120.86,120938,0.0782398
Sensor3,bom,121.86,121938,0.0785345
Sensor3,bom,122.86,122938,0.0781603
Sensor3,bom,123.86,123938,0.0782785
Sensor3,bom,124.86,124938,0.0783977
Sensor3,bom,125.86,125938,0.0785738
Sensor3,bom,126.86,126938,0.0782639
Sensor3,bom,127.86,127938,0.0782485
Sensor3,bom,128.86,128938,0.0782574
Sensor3,bom,129.86,129938,0.0782759
Sensor3,bom,130.86,130938,0.078393
Sensor3,bom,131.86,131938,0.0784391
Sensor3,bom,132.86,132938,0.078334
Sensor3,bom,133.86,133938,0.0785435
Sensor3,bom,134.86,134938,0.0783126
Sensor3,bom,135.86,135938,0.078311
Sensor3,bom,136.86,136938,0.0783043
Sensor3,bom,137.86,137938,0.078308
Sensor3,bom,138.86,138938,0.0783988
Sensor3,bom,139.86,139938,0.0782483
Sensor3,bom,140.86,140938,0.0784229
Sensor3,bom,141.86,141938,0.0782676
Sensor3,bom,142.86,142938,0.0782141
Sensor3,bom,143.86,143938,0.0782102
Sensor3,bom,144.86,144938,0.0781831
Sensor3,bom,145.86,145938,0.0783542
Sensor3,bom,146.86,146938,0.0782385
Sensor3,bom,147.86,147938,0.0783675
Sensor3,bom,148.86,148938,0.0783536
Sensor3,bom,149.86,149938,0.0785069
Sensor3,bom,150.86,150938,0.078425
Sensor3,bom,151.86,151938,0.0783523
Sensor3,bom,152.86,152938,0.078383
Sensor3,bom,153.86,153938,0.0782759
Sensor3,bom,154.86,154938,0.0783788
Sensor3,bom,155.86,155938,0.0783484
Sensor3,bom,156.86,156938,0.0785448
Sensor3,bom,157.86,157938,0.0783994
Sensor3,bom,158.86,158938,0.0783105
Sensor3,bom,159.86,159938,0.0784295
Sensor3,bom,160.86,160938,0.0783916
Sensor3,bom,161.86,161938,0.0782432
Sensor3,bom,162.86,162938,0.078212
Sensor3,bom,163.86,163938,0.0783505
Sensor3,bom,164.86,164938,0.0785126
Sensor3,bom,165.86,165938,0.0784676
Sensor3,bom,166.86,166938,0.0783162
Sensor3,bom,167.86,167938,0.0781732
Sensor3,bom,168.86,168938,0.0782103
Sensor3,bom,169.86,169938,0.078185
Sensor3,bom,170.86,170938,0.0781393
Sensor3,bom,171.86,171938,0.0782525
Sensor3,bom,172.86,172938,0.0782083
Sensor3,bom,173.86,173938,0.0781793
Sensor3,bom,174.86,174938,0.0782995
Sensor3,bom,175.86,175938,0.0781179
Sensor3,bom,176.86,176938,0.0782413
Sensor3,bom,177.86,177938,0.0782352
Sensor3,bom,178.86,178938,0.0782536
Sensor3,bom,179.86,179938,0.0783723
Sensor3,bom,180.86,180938,0.0782236
Sensor3,bom,181.86,181938,0.0783683
Sensor3,bom,182.86,182938,0.0783307
Sensor3,bom,183.86,183938,0.078359
Sensor3,bom,184.86,184938,0.0782804
Sensor3,bom,185.86,185938,0.0781616
Sensor3,bom,186.86,186938,0.0782791
Sensor3,bom,187.86,187938,0.078431
Sensor3,bom,188.86,188938,0.0782198
Sensor3,bom,189.86,189938,0.0783104
Sensor3,bom,190.86,190938,0.0783858
Sensor3,bom,191.86,191938,0.0782392
Sensor3,bom,192.86,192938,0.0783589
Sensor3,bom,193.86,193938,0.078432
Sensor3,bom,194.86,194938,0.078297
Sensor3,bom,195.86,195938,0.078315
Sensor3,bom,196.86,196938,0.0781934
Sensor3,bom,197.86,197938,0.0782138
Sensor3,bom,198.86,198938,0.0783548
Sensor3,bom,199.86,199938,0.0781898
Sensor3,bom,200.86,200938,0.0780357
Sensor3,bom,201.86,201938,0.0782955
Sensor3,bom,202.86,202938,0.0782266
Sensor3,bom,203.86,203938,0.0783572
Sensor3,bom,204.86,204938,0.0782862
Sensor3,bom,205.86,205938,0.07821
Sensor3,bom,206.86,206938,0.0784073
Sensor3,bom,207.86,207938,0.0782145
Sensor3,bom,208.86,208938,0.0785356
Sensor3,bom,209.86,209938,0.0783585
Sensor3,bom,210.86,210938,0.0782895
Sensor3,bom,211.86,211938,0.0786095
Sensor3,bom,212.86,212938,0.0783522
Sensor3,bom,213.86,213938,0.0783976
Sensor3,bom,214.86,214938,0.0784255
Sensor3,bom,215.86,215938,0.0782151
Sensor3,bom,216.86,216938,0.0782613
Sensor3,bom,217.86,217938,0.0786156
Sensor3,bom,218.86,218938,0.0784301
Sensor3,bom,219.86,219938,0.0782715
Sensor3,bom,220.86,220938,0.0781104
Sensor3,bom,221.86,221938,0.0782577
Sensor3,bom,222.86,222938,0.0783416
Sensor3,bom,223.86,223938,0.078173
Sensor3,bom,224.86,224938,0.0781475
Sensor3,bom,225.86,225938,0.0781957
Sensor3,bom,226.86,226938,0.0781503
Sensor3,bom,227.86,227938,0.0782987
Sensor3,bom,228.86,228938,0.0783862
Sensor3,bom,229.86,229938,0.078095
Sensor3,bom,230.86,230938,0.0783536
Sensor3,bom,231.86,231938,0.078326
Sensor3,bom,232.86,232938,0.0782735
Sensor3,bom,233.86,233938,0.0782986
Sensor3,bom,234.86,234938,0.0780877
Sensor3,bom,235.86,235938,0.0784949
Sensor3,bom,236.86,236938,0.0783489
Sensor3,bom,237.86,237938,0.0777933
Sensor3,bom,238.86,238938,0.0776103
Sensor3,bom,239.86,239938,0.0784249
Sensor3,bom,240.86,240938,0.0783379
Sensor3,bom,241862,241938,0.0757812
Sensor4,bom,5.76506,5.83665,0.0715882
Sensor4,bom,6.76694,6.83664,0.0696973
Sensor4,bom,7.76689,7.83659,0.0697021
Sensor4,bom,8.76684,8.8366,0.0697633
Sensor4,bom,9.76702,9.8367,0.0696851
Sensor4,bom,10.7667,10.8366,0.0698786
Sensor4,bom,11.7666,11.8367,0.0700832
Sensor4,bom,12767,12.8367,0.069738
Sensor4,bom,13.7668,13.8367,0.0698819
Sensor4,bom,14.7669,14.8367,0.069749
Sensor4,bom,15.7667,15.8367,0.0700101
Sensor4,bom,16.7667,16.8367,0.0700038
Sensor4,bom,17.7669,17.8366,0.0697679
Sensor4,bom,18.7668,18.8366,0.0697765
Sensor4,bom,19.7668,19.8367,0.069906
Sensor4,bom,20.7668,20.8367,0.069848
Sensor4,bom,21.7668,21.8367,0.0699351
Sensor4,bom,22.7672,22.8367,0.0695097
Sensor4,bom,23.7672,23.8367,0.0694906
Sensor4,bom,24.7672,24.8366,0.0694259
Sensor4,bom,25.7669,25.8366,0.069653
Sensor4,bom,26.7666,26.8365,0.0699086
Sensor4,bom,27.7673,27.8366,0.069374
Sensor4,bom,28.7671,28.8366,0.0695348
Sensor4,bom,29.7666,29.8366,0.0699947
Sensor4,bom,30.7667,30.8366,0.0699743
Sensor4,bom,31.7668,31.8366,0.0698758
Sensor4,bom,32767,32.8367,0.0697541
Sensor4,bom,33.7667,33.8366,0.069938
Sensor4,bom,34.7667,34.8366,0.0698679
Sensor4,bom,35767,35.8366,0.0695849
Sensor4,bom,36767,36.8367,0.0697345
Sensor4,bom,37.7671,37.8367,0.0696089
Sensor4,bom,38.7666,38.8366,0.0699907
Sensor4,bom,39.7675,39.8367,0.0692693
Sensor4,bom,40.7671,40.8367,0.0695449
Sensor4,bom,41.7673,41.8366,0.0693628
Sensor4,bom,42.7667,42.8366,0.0699104
Sensor4,bom,43.7673,43.8367,0.0694073
Sensor4,bom,44.7672,44.8367,0.0695049
Sensor4,bom,45.7672,45.8367,0.0695386
Sensor4,bom,46.7671,46.8367,0.0695923
Sensor4,bom,47.7674,47.8366,0.0691856
Sensor4,bom,48.7675,48.8366,0.0691491
Sensor4,bom,49.7683,49.8367,0.0684197
Sensor4,bom,50.7666,50.8366,0.0699392
Sensor4,bom,51.7674,51.8366,0.0691963
Sensor4,bom,52.7668,52.8367,0.0698277
Sensor4,bom,53.7666,53.8366,0.0700595
Sensor4,bom,54.7669,54.8367,0.0697444
Sensor4,bom,55.7666,55.8367,0.0700298
Sensor4,bom,56.7671,56.8367,0.0695855
Sensor4,bom,57.7669,57.8367,0.0697398
Sensor4,bom,58767,58.8366,0.0696148
Sensor4,bom,59.7668,59.8367,0.069856
Sensor4,bom,60.7673,60.8367,0.0693845
Sensor4,bom,61767,61.8367,0.0697164
Sensor4,bom,62.7667,62.8366,0.069931
Sensor4,bom,63.7671,63.8367,0.0696624
Sensor4,bom,64.7672,64.8367,0.069508
Sensor4,bom,65.7676,65.8367,0.0691215
Sensor4,bom,66.7669,66.8366,0.0697033
Sensor4,bom,67767,67.8367,0.0696518
Sensor4,bom,68.7669,68.8367,0.069857
Sensor4,bom,69.7669,69.8367,0.0698413
Sensor4,bom,70.7669,70.8367,0.0698526
Sensor4,bom,71.7671,71.8367,0.0695643
Sensor4,bom,72.7669,72.8366,0.0697191
Sensor4,bom,73.7669,73.8367,0.0697894
Sensor4,bom,74.7668,74.8366,0.0698542
Sensor4,bom,75.7668,75.8366,0.0698072
Sensor4,bom,76.7669,76.8367,0.0697912
Sensor4,bom,77.7666,77.8366,0.0700626
Sensor4,bom,78.7668,78.8366,0.0698932
Sensor4,bom,79.7672,79.8367,0.0694353
Sensor4,bom,80.7675,80.8367,0.0691403
Sensor4,bom,81.7672,81.8366,0.06947
Sensor4,bom,82.7666,82.8366,0.0699531
Sensor4,bom,83.7677,83.8367,0.0689366
Sensor4,bom,84767,84.8367,0.0696441
Sensor4,bom,85.7671,85.8367,0.0696076
Sensor4,bom,86767,86.8367,0.0697209
Sensor4,bom,87767,87.8367,0.0696874
Sensor4,bom,88.7669,88.8367,0.069788
Sensor4,bom,89.7668,89.8366,0.0698068
Sensor4,bom,90.7671,90.8367,0.0695841
Sensor4,bom,91.7667,91.8367,0.0699954
Sensor4,bom,92.7669,92.8367,0.0698243
Sensor4,bom,93.7672,93.8367,0.0695116
Sensor4,bom,94.7668,94.8367,0.0698974
Sensor4,bom,95.7669,95.8366,0.0697034
Sensor4,bom,96.7672,96.8366,0.0694767
Sensor4,bom,97.7667,97.8366,0.0698916
Sensor4,bom,98.7668,98.8366,0.0697764
Sensor4,bom,99.7675,99.8367,0.0691269
Sensor4,bom,100767,100837,0.0696068
Sensor4,bom,101767,101837,0.0698414
Sensor4,bom,102767,102837,0.0700095
Sensor4,bom,103767,103837,0.0699095
Sensor4,bom,104767,104837,0.0697573
Sensor4,bom,105767,105837,0.0696336
Sensor4,bom,106767,106837,0.0696782
Sensor4,bom,107767,107837,0.0698157
Sensor4,bom,108767,108837,0.0701041
Sensor4,bom,109767,109837,0.0697835
Sensor4,bom,110767,110837,0.0697586
Sensor4,bom,111767,111837,0.069962
Sensor4,bom,112767,112837,0.069503
Sensor4,bom,113767,113837,0.0699342
Sensor4,bom,114767,114837,0.0697438
Sensor4,bom,115767,115837,0.0697401
Sensor4,bom,116767,116837,0.0697183
Sensor4,bom,117767,117837,0.0698486
Sensor4,bom,118767,118837,0.0694294
Sensor4,bom,119767,119837,0.070043
Sensor4,bom,120767,120837,0.0699594
Sensor4,bom,121767,121837,0.0698979
Sensor4,bom,122767,122837,0.0695273
Sensor4,bom,123767,123837,0.0700391
Sensor4,bom,124767,124837,0.0700685
Sensor4,bom,125767,125837,0.0699639
Sensor4,bom,126767,126837,0.0697932
Sensor4,bom,127767,127837,0.0700433
Sensor4,bom,128767,128837,0.0697946
Sensor4,bom,129767,129837,0.0697701
Sensor4,bom,130767,130837,0.0694908
Sensor4,bom,131767,131837,0.0699649
Sensor4,bom,132767,132837,0.0700082
Sensor4,bom,133767,133837,0.0698946
Sensor4,bom,134767,134837,0.069797
Sensor4,bom,135767,135837,0.0697184
Sensor4,bom,136767,136837,0.0698749
Sensor4,bom,137767,137837,0.0697364
Sensor4,bom,138767,138837,0.0695124
Sensor4,bom,139767,139837,0.0698658
Sensor4,bom,140767,140837,0.0698
Sensor4,bom,141767,141837,0.0695718
Sensor4,bom,142767,142837,0.0696401
Sensor4,bom,143767,143837,0.0697568
Sensor4,bom,144767,144837,0.0695298
Sensor4,bom,145767,145837,0.0699414
Sensor4,bom,146767,146837,0.0699415
Sensor4,bom,147767,147837,0.0699577
Sensor4,bom,148767,148837,0.0697765
Sensor4,bom,149767,149837,0.0698545
Sensor4,bom,150767,150837,0.0698219
Sensor4,bom,151767,151837,0.0699316
Sensor4,bom,152767,152837,0.0695256
Sensor4,bom,153767,153837,0.0699439
Sensor4,bom,154767,154837,0.0698276
Sensor4,bom,155767,155837,0.0698859
Sensor4,bom,156767,156837,0.0695524
Sensor4,bom,157767,157837,0.0696903
Sensor4,bom,158767,158837,0.069777
Sensor4,bom,159767,159837,0.0701008
Sensor4,bom,160767,160837,0.0698341
Sensor4,bom,161767,161837,0.069773
Sensor4,bom,162767,162837,0.0700454
Sensor4,bom,163767,163837,0.0697709
Sensor4,bom,164767,164837,0.0697076
Sensor4,bom,165767,165837,0.0699707
Sensor4,bom,166767,166837,0.070162
Sensor4,bom,167767,167837,0.0697953
Sensor4,bom,168767,168837,0.0698861
Sensor4,bom,169767,169837,0.0697353
Sensor4,bom,170767,170837,0.0696656
Sensor4,bom,171767,171837,0.0700325
Sensor4,bom,172767,172837,0.0696966
Sensor4,bom,173767,173837,0.0696972
Sensor4,bom,174767,174837,0.0698295
Sensor4,bom,175767,175837,0.0694965
Sensor4,bom,176767,176837,0.0693255
Sensor4,bom,177767,177837,0.0695557
Sensor4,bom,178767,178837,0.0699412
Sensor4,bom,179767,179837,0.0698346
Sensor4,bom,180767,180837,0.069708
Sensor4,bom,181767,181837,0.0698035
Sensor4,bom,182767,182837,0.069683
Sensor4,bom,183767,183837,0.0697749
Sensor4,bom,184767,184837,0.0698868
Sensor4,bom,185767,185837,0.0698365
Sensor4,bom,186767,186837,0.0697201
Sensor4,bom,187767,187837,0.0700909
Sensor4,bom,188767,188837,0.0698507
Sensor4,bom,189767,189837,0.0699575
Sensor4,bom,190767,190837,0.0700281
Sensor4,bom,191767,191837,0.0699654
Sensor4,bom,192767,192837,0.069887
Sensor4,bom,193767,193837,0.0699435
Sensor4,bom,194767,194837,0.0698073
Sensor4,bom,195767,195837,0.0700952
Sensor4,bom,196767,196837,0.0699885
Sensor4,bom,197767,197837,0.069734
Sensor4,bom,198767,198837,0.0698355
Sensor4,bom,199767,199837,0.0698319
Sensor4,bom,200767,200837,0.0696569
Sensor4,bom,201768,201837,0.0691177
Sensor4,bom,202768,202837,0.0688311
Sensor4,bom,203767,203837,0.0700489
Sensor4,bom,204767,204837,0.0697764
Sensor4,bom,205767,205837,0.0700253
Sensor4,bom,206767,206837,0.0696747
Sensor4,bom,207768,207837,0.0687398
Sensor4,bom,208766,208837,0.0701435
Sensor4,bom,209767,209837,0.0700593
Sensor4,bom,210767,210837,0.0699384
Sensor4,bom,211767,211837,0.0700623
Sensor4,bom,212767,212837,0.0700026
Sensor4,bom,213767,213837,0.0700214
Sensor4,bom,214767,214837,0.0697808
Sensor4,bom,215767,215837,0.0693095
Sensor4,bom,216767,216837,0.0699389
Sensor4,bom,217766,217837,0.0701031
Sensor4,bom,218767,218837,0.0699196
Sensor4,bom,219769,219837,0.0680297
Sensor4,bom,220767,220837,0.0694812
Sensor4,bom,221767,221837,0.0698158
Sensor4,bom,222768,222837,0.0684703
Sensor4,bom,223767,223837,0.0697684
Sensor4,bom,224767,224837,0.069482
Sensor4,bom,225767,225837,0.0696236
Sensor4,bom,226767,226837,0.0695854
Sensor4,bom,227767,227837,0.0697463
Sensor4,bom,228767,228837,0.0695558
Sensor4,bom,229767,229837,0.0697813
Sensor4,bom,230767,230837,0.0697504
Sensor4,bom,231767,231837,0.0694885
Sensor4,bom,232767,232837,0.0696518
Sensor4,bom,233767,233837,0.0695365
Sensor4,bom,234767,234837,0.0698349
Sensor4,bom,235767,235837,0.0699114
Sensor4,bom,236767,236837,0.069654
Sensor4,bom,237767,237837,0.0699546
Sensor4,bom,238767,238837,0.0701609
Sensor4,bom,239767,239837,0.069888
Sensor4,bom,240767,240837,0.0698694
Sensor4,bom,241767,241837,0.0696363
Sensor5,bom,6.67128,6.73666,0.0653782
Sensor5,bom,7.6702,7.73726,0.0670563
Sensor5,bom,8.67031,8.73733,0.0670242
Sensor5,bom,9.67192,9.73737,0.0654541
Sensor5,bom,10.6703,10.7373,0.0669417
Sensor5,bom,11.6701,11.7373,0.0671647
Sensor5,bom,12.6702,12.7374,0.0672037
Sensor5,bom,13.6703,13.7374,0.0670665
Sensor5,bom,14.6704,14.7373,0.0669405
Sensor5,bom,15.6704,15.7373,0.066939
Sensor5,bom,16.6702,16.7373,0.0671405
Sensor5,bom,17.6701,17.7373,0.0671951
Sensor5,bom,18.6704,18.7373,0.0669711
Sensor5,bom,19.6701,19.7373,0.0671465
Sensor5,bom,20.6704,20.7373,0.0669416
Sensor5,bom,21.6702,21.7374,0.0672274
Sensor5,bom,22.6703,22.7374,0.0670668
Sensor5,bom,23.6703,23.7373,0.0670037
Sensor5,bom,24.6702,24.7373,0.0670988
Sensor5,bom,25.6704,25.7372,0.0667976
Sensor5,bom,26.6704,26.7373,0.0668986
Sensor5,bom,27.6703,27.7373,0.0669745
Sensor5,bom,28.6704,28.7373,0.0669254
Sensor5,bom,29.6704,29.7373,0.0668604
Sensor5,bom,30.6702,30.7373,0.0671294
Sensor5,bom,31.6703,31.7373,0.0670299
Sensor5,bom,32.6704,32.7374,0.0669471
Sensor5,bom,33.6704,33.7372,0.0668302
Sensor5,bom,34.6702,34.7372,0.0670754
Sensor5,bom,35.6701,35.7374,0.0672829
Sensor5,bom,36.6703,36.7374,0.0670779
Sensor5,bom,37.6705,37.7374,0.0668753
Sensor5,bom,38.6701,38.7373,0.067198
Sensor5,bom,39.6704,39.7374,0.0669917
Sensor5,bom,40.6703,40.7374,0.0670663
Sensor5,bom,41.6703,41.7373,0.067049
Sensor5,bom,42.6701,42.7372,0.0670639
Sensor5,bom,43.6702,43.7373,0.0670963
Sensor5,bom,44.6702,44.7374,0.0671445
Sensor5,bom,45.6703,45.7373,0.0669921
Sensor5,bom,46.6702,46.7374,0.0671773
Sensor5,bom,47.6702,47.7373,0.0671256
