@relation bodyhub_sensors_rt

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time ON'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection Time Constraint' {SATISFIED}

@data
Sensor1,bom,16.0474,16.1373,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,17.0474,17.1373,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,18.0474,18.1373,0.0899,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,19.0473,19.1373,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,20.0473,20.1373,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,21.0473,21.1373,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,22.0475,22.1374,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,23.0475,23.1374,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,24.0475,24.1374,0.08987,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,25.0475,25.1372,0.08977,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,26.0475,26.1372,0.08978,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,27.0474,27.1372,0.08987,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,28.0472,28.1373,0.09016,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,29.0475,29.1373,0.08981,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,30.0474,30.1372,0.08982,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,31.0473,31.1373,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,32.0474,32.1373,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,33.0474,33.1375,0.0901,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,34.0473,34.1372,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,35.0472,35.1373,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,36.0475,36.1374,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,37.0472,37.1374,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,38.0473,38.1373,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,39.0473,39.1374,0.09006,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,40.0474,40.1374,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,41.0475,41.1374,0.0899,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,42.0473,42.1373,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,43.0473,43.1374,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,44.0474,44.1374,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,45.0474,45.1373,0.0899,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,46.0474,46.1373,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,47.0474,47.1373,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,48.0473,48.1373,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,49.0474,49.1373,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,50.0474,50.1372,0.08979,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,51.0473,51.1372,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,52.0473,52.1373,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,53.0472,53.1374,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,54.0473,54.1373,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,55.0474,55.1373,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,56.0474,56.1373,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,57.0474,57.1373,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,58.0473,58.1374,0.09011,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,59.0473,59.1372,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,60.0474,60.1373,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,61.0474,61.1373,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,62.0474,62.1374,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,63.0473,63.1374,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,64.0474,64.1374,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,65.0474,65.1374,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,66.0475,66.1373,0.08978,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,67.0473,67.1373,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,68.0473,68.1373,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,69.0474,69.1374,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,70.0475,70.1374,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,71.0474,71.1373,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,72.0474,72.1374,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,73.0473,73.1374,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,74.0473,74.1373,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,75.0473,75.1372,0.08988,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,76.0473,76.1373,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,77.0474,77.1374,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,78.0474,78.1373,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,79.0473,79.1374,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,80.0473,80.1373,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,81.0474,81.1373,0.08988,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,82.0473,82.1372,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,83.0472,83.1373,0.09007,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,84.0472,84.1374,0.09012,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,85.0474,85.1374,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,86.0474,86.1374,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,87.0474,87.1374,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,88.0474,88.1374,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,89.0474,89.1374,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,90.0474,90.1373,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,91.0473,91.1373,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,92.0472,92.1374,0.09017,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,93.0474,93.1374,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,94.0474,94.1374,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,95.0475,95.1373,0.08979,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,96.0474,96.1374,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,97.0475,97.1373,0.08981,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,98.0474,98.1373,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,99.0473,99.1373,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,100047,100137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,101047,101137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,102047,102137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,103047,103137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,104047,104137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,105047,105137,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,106047,106137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,107047,107137,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,108047,108137,0.09011,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,109047,109137,0.09011,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,110047,110137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,111047,111137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,112047,112137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,113047,113137,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,114047,114137,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,115047,115137,0.09026,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,116047,116137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,117047,117137,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,118047,118137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,119047,119137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,120047,120137,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,121047,121137,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,122047,122137,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,123047,123137,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,124047,124137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,125047,125137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,126047,126137,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,127047,127137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,128047,128137,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,129047,129137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,130047,130137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,131047,131137,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,132047,132137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,133047,133137,0.09007,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,134047,134137,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,135047,135137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,136047,136137,0.09011,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,137047,137137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,138047,138137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,139047,139137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,140047,140137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,141047,141137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,142047,142137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,143047,143137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,144047,144137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,145047,145137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,146047,146137,0.09006,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,147047,147137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,148047,148137,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,149047,149137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,150047,150137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,151047,151137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,152047,152137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,153047,153137,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,154047,154137,0.08982,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,155047,155137,0.08982,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,156047,156137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,157047,157137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,158047,158137,0.08987,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,159047,159137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,160047,160137,0.09007,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,161047,161137,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,162047,162137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,163047,163137,0.09012,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,164047,164137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,165047,165137,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,166047,166137,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,167047,167137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,168047,168137,0.09007,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,169047,169137,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,170047,170137,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,171047,171137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,172047,172137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,173047,173137,0.09014,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,174047,174137,0.08994,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,175047,175137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,176047,176137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,177047,177137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,178047,178137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,179047,179137,0.08989,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,180047,180137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,181047,181137,0.08996,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,182047,182137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,183047,183137,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,184047,184137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,185047,185137,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,186047,186137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,187047,187137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,188047,188137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,189047,189137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,190048,190137,0.0898,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,191047,191137,0.09008,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,192047,192137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,193047,193137,0.09007,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,194047,194137,0.0901,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,195047,195137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,196047,196137,0.09013,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,197047,197137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,198047,198137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,199047,199137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,200047,200137,0.08985,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,201047,201137,0.08991,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,202047,202137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,203047,203137,0.09013,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,204047,204137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,205047,205137,0.09001,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,206047,206137,0.08987,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,207047,207137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,208047,208137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,209047,209137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,210047,210137,0.08977,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,211047,211137,0.09016,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,212047,212137,0.09019,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,213047,213137,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,214047,214137,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,215047,215137,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,216047,216137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,217047,217137,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,218047,218137,0.09004,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,219047,219137,0.09015,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,220047,220137,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,221047,221137,0.08997,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,222047,222137,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,223047,223137,0.09,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,224047,224137,0.08988,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,225047,225137,0.08988,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,226047,226137,0.08992,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,227047,227137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,228047,228137,0.08998,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,229047,229137,0.09005,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,230047,230137,0.09003,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,231047,231137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,232047,232137,0.08995,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,233047,233137,0.09002,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,234047,234137,0.08983,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,235047,235137,0.0899,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,236047,236137,0.08999,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,237047,237137,0.08986,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,238047,238137,0.08993,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,239048,239137,0.08968,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,240047,240137,0.09009,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,241047,241137,0.09011,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor1,bom,242047,242137,0.08985,ten,'Real-time ON',SATISFIED,SATISFIED
Sensor2,bom,3.75309,3.93652,0.18343,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,4.75329,4.93721,0.18393,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,5.75324,5.93735,0.18411,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,6.75525,6.93731,0.18206,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,7.75505,7.9373,0.18225,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,8.75498,8.93806,0.18308,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,9.75513,9.93795,0.18282,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,10.7549,10.9379,0.18302,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,11.7549,11938,0.18304,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,12.7552,12.9381,0.1829,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,13.7551,13938,0.18295,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,14.7552,14938,0.1828,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,15.7549,15938,0.18308,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,16755,16938,0.18299,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,17755,17.9379,0.18291,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,18.7549,18.9379,0.18297,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,19.7549,19938,0.18313,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,20755,20938,0.18294,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,21.7551,21938,0.18294,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,22.7553,22.9381,0.18273,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,23.7553,23938,0.18279,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,24.7553,24938,0.18271,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,25.7551,25.9378,0.18275,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,26.7549,26.9379,0.18296,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,27.7553,27938,0.18266,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,28.7552,28938,0.18274,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,29755,29938,0.18301,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,30.7551,30.9379,0.18285,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,31.7551,31938,0.18287,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,32.7551,32938,0.18289,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,33.7549,33.9379,0.18295,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,34755,34.9379,0.18297,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,35.7552,35.9381,0.18293,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,36.7551,36938,0.18293,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,37.7552,37938,0.18279,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,38755,38.9379,0.18298,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,39.7553,39938,0.18272,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,40.7553,40938,0.1827,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,41.7553,41.9379,0.18255,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,42.7548,42.9379,0.18301,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,43755,43938,0.18295,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,44.7552,44938,0.1828,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,45.7553,45938,0.18271,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,46.7553,46938,0.18268,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,47.7552,47938,0.1828,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,48.7552,48938,0.18277,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,49.7551,49.9379,0.18278,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,50.7549,50.9379,0.18304,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,51.7551,51.9379,0.18284,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,52.7552,52.9379,0.18273,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,53.7549,53938,0.18309,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,54.7552,54938,0.18274,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,55755,55938,0.18303,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,56.7553,56938,0.18271,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,57.7551,57938,0.18289,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,58.7551,58.9379,0.18276,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,59755,59.9381,0.18305,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,60.7552,60938,0.18282,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,61.7552,61.9381,0.18293,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,62.7551,62.9381,0.18295,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,63.7551,63.9381,0.18305,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,64.7551,64.9381,0.18291,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,65.7553,65938,0.18273,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,66.7551,66.9378,0.18268,ten,'Real-time ON',VIOLATED,SATISFIED
Sensor2,bom,67.7551,67938,0.18286,ten,'Real-time ON',VIOLATED,SATISFIED
