Tref:,1514232786,0.791222,=B1+C1

Sensor Sender ID, Patient Health Status, Detected Emergency?, T bodyhub.processed (s), T sensornode.collected (s), delta (s)
5,bad,false,62.1719,62.0119,0.160042
7,bad,false,62.5693,62.5509,0.0184376
17,bad,false,64.0752,64.0105,0.064652
0,bad,false,65.3084,65.1906,0.117822
1,bad,false,66.1878,66.0763,0.111495
8,bad,true,67.8104,67.7975,0.0128888
11,bad,true,69.7772,69.6772,0.100024
3,bad,false,70.2735,70.231,0.0424687
10,bad,true,70.3994,70.2917,0.107707
4,bad,false,71.0191,70.9832,0.0359512
15,bad,true,71.8825,71.8052,0.0772817
14,bad,true,72.2554,72.1724,0.0829976
16,bad,true,72.5073,72.4351,0.0721695
13,bad,true,72.8823,72.7915,0.0907584
18,bad,false,72.8825,72.8222,0.0602892
19,bad,false,73.3842,73.3297,0.0544746
5,bad,true,73.3843,73.2299,0.154358
0,bad,false,75.8585,75.7396,0.118935
9,bad,false,76.1071,76.1,0.00701162
1,bad,false,76.7252,76.6128,0.112388
11,bad,false,78.6985,78.598,0.100558
10,bad,false,79.3173,79.2118,0.105501
3,bad,true,80.1778,80.1362,0.0415938
14,bad,false,81.1643,81.0811,0.0831705
13,bad,false,81.7831,81.6954,0.0876789
4,bad,true,82.1552,82.1192,0.0360183
18,bad,true,84.0045,83.9456,0.0589098
19,bad,true,84.4994,84.4452,0.0542189
17,bad,false,86.3506,86.2849,0.0656639
9,bad,true,88.4533,88.4457,0.00759319
2,bad,true,90.1864,90.014,0.172376
15,bad,false,91.4233,91.3468,0.0765515
14,bad,true,91.6754,91.5903,0.0851646
6,bad,false,91.9255,91.9002,0.0253422
16,bad,false,92.0512,91.9792,0.0720718
13,bad,true,92.3012,92.2114,0.0898057
5,bad,false,92.3014,92.1471,0.154231
17,bad,true,96.2434,96.1787,0.0646842
0,bad,true,98.0961,97.9787,0.117361
1,bad,true,98.9632,98.8502,0.113017
2,bad,false,99.0898,98.915,0.174826
3,bad,false,99.7094,99.667,0.0424639
11,bad,true,100.946,100.845,0.100892
4,bad,false,101.073,101.037,0.0364742
15,bad,true,102.564,102.485,0.0786184
10,bad,true,102.814,102.708,0.106579
18,bad,false,102.941,102.88,0.0603016
12,bad,true,103.07,102.972,0.0981012
16,bad,true,103.197,103.124,0.072583
19,bad,false,103.447,103.393,0.0543227
17,bad,false,105.807,105.742,0.0655648
8,bad,false,106.92,106.908,0.0128534
7,bad,true,107.17,107.15,0.019723
9,bad,false,107.42,107.413,0.00691047
11,bad,false,109.892,109.792,0.0995512
3,bad,true,110.882,110.84,0.0422375
14,bad,false,111.254,111.172,0.0822751
10,bad,false,111.751,111.645,0.106153
13,bad,false,111.877,111.787,0.089567
12,bad,false,112.003,111.907,0.0963947
18,bad,true,114.101,114.041,0.0595528
19,bad,true,114.597,114.543,0.0540102
5,bad,true,114.597,114.444,0.153061
17,bad,true,116.328,116.262,0.0661347
0,bad,false,117.072,116.954,0.118735
1,bad,false,117.935,117.822,0.113204
9,bad,false,117.935,117.928,0.00776929
8,bad,false,118.064,118.051,0.0131428
3,bad,false,119.791,119.749,0.0413667
11,bad,true,121.02,120.92,0.100454
2,bad,true,121.395,121.224,0.170567
12,bad,true,122.511,122.415,0.0960826
10,bad,true,122.885,122.776,0.108556
18,bad,false,123.012,122.951,0.0612589
19,bad,false,123.509,123.456,0.0528511
6,bad,true,125.364,125.338,0.0255748
17,bad,false,125.862,125.796,0.06693
8,bad,false,127.959,127.946,0.0127217
0,bad,false,128.207,128.089,0.118282
1,bad,true,129.075,128.962,0.112897
11,bad,false,129.946,129.844,0.101782
2,bad,false,130.32,130.149,0.170582
3,bad,false,130.32,130.278,0.0423125
15,bad,false,131.554,131.477,0.0767681
10,bad,false,131.802,131.697,0.10526
16,bad,false,132.175,132.105,0.0708722
14,bad,false,132.302,132.219,0.0836238
13,bad,false,132.918,132.829,0.0889312
5,bad,false,133.532,133.38,0.151917
18,bad,true,134.15,134.091,0.0592518
19,bad,true,134.646,134.592,0.0532024
17,bad,true,136.368,136.302,0.0659553
1,bad,false,137.97,137.858,0.112482
0,bad,true,138.096,137.976,0.11942
2,bad,false,142.651,142.481,0.170314
18,bad,false,143.15,143.091,0.0596465
14,bad,true,143.4,143.317,0.0831157
19,bad,false,143.649,143.596,0.0533006
13,bad,true,144.023,143.935,0.0883467
5,bad,true,145.869,145.716,0.152951
7,bad,false,146.24,146.222,0.01892
0,bad,false,147.725,147.607,0.118213
9,bad,true,151.291,151.284,0.00678988
12,bad,false,152.279,152.185,0.0938833
2,bad,true,152.527,152.356,0.171459
11,bad,false,153.389,153.289,0.100355
5,bad,false,154.865,154.712,0.152653
15,bad,true,154.992,154.913,0.0784487
10,bad,false,155.241,155.135,0.106739
16,bad,true,155.612,155.54,0.0715116
17,bad,false,156.108,156.043,0.0649776
4,bad,false,156.727,156.691,0.036183
7,bad,true,157.342,157.323,0.0194376
0,bad,true,160.056,159.938,0.117804
1,bad,true,160.182,160.068,0.114483
9,bad,false,160.308,160.301,0.00698999
8,bad,true,161.296,161.283,0.0127392
2,bad,false,162.039,161.869,0.170122
14,bad,false,162.413,162.33,0.0830681
13,bad,false,163.031,162.943,0.0885787
12,bad,false,163.403,163.309,0.0943594
3,bad,true,163.653,163.611,0.0417029
4,bad,false,166.617,166.581,0.0367633
17,bad,true,167.239,167.174,0.0653082
0,bad,false,168.973,168.854,0.118391
8,bad,false,170.209,170.196,0.0128635
3,bad,false,172.546,172.504,0.0414964
12,bad,false,173.284,173.189,0.0949496
11,bad,false,173.778,173.678,0.100712
10,bad,false,175.626,175.52,0.105522
17,bad,false,176.243,176.177,0.0657998
7,bad,false,176.982,176.964,0.0185328
5,bad,true,177.108,176.952,0.155496
18,bad,true,177.724,177.664,0.0598515
4,bad,true,177.724,177.687,0.0369835
19,bad,true,178.222,178.169,0.0533144
8,bad,false,181.304,181.291,0.0127868
2,bad,true,184.258,184.088,0.170812
14,bad,true,184.632,184.548,0.0839233
6,bad,false,184.632,184.606,0.0257627
3,bad,false,184.884,184.842,0.0419408
13,bad,true,185.257,185.167,0.0903048
18,bad,false,186.737,186.678,0.0595257
19,bad,false,187.108,187.055,0.0533786
7,bad,true,188.096,188.077,0.0189179
15,bad,false,194.259,194.182,0.0774378
16,bad,false,194.755,194.684,0.0716881
3,bad,false,194.755,194.713,0.0427506
12,bad,true,195.501,195.404,0.0970209
6,bad,true,195.751,195.726,0.0252683
11,bad,true,196,195.9,0.100633
5,bad,false,196.129,195.97,0.158257
10,bad,true,197.858,197.75,0.108135
18,bad,false,197.859,197.798,0.061083
19,bad,false,198.232,198.179,0.0533489
17,bad,false,199.717,199.65,0.0668281
8,bad,true,203.544,203.53,0.0135194
14,bad,false,203.671,203.587,0.0841382
13,bad,false,204.29,204.202,0.0882322
6,bad,false,204.664,204.64,0.0244919
15,bad,true,204.791,204.712,0.0787303
16,bad,true,205.287,205.216,0.0714558
3,bad,true,205.911,205.869,0.0424434
7,bad,false,207.026,207.008,0.018687
18,bad,true,207.77,207.71,0.0594938
19,bad,true,208.143,208.09,0.0536555
1,bad,false,209.384,209.272,0.112611
17,bad,true,209.633,209.567,0.0650533
15,bad,false,214.328,214.251,0.0770007
0,bad,true,214.7,214.582,0.118615
14,bad,true,214.831,214.743,0.0886395
16,bad,false,214.831,214.755,0.0758998
3,bad,false,214.831,214.787,0.0446686
13,bad,true,215.455,215.365,0.0895769
9,bad,true,215.953,215.946,0.00677752
4,bad,false,216.826,216.789,0.0371945
7,bad,true,218.188,218.168,0.0194603
17,bad,false,219.183,219.117,0.0655834
0,bad,false,223.636,223.518,0.118576
9,bad,false,224.873,224.866,0.00696843
11,bad,false,225,224.897,0.102424
15,bad,false,225.495,225.418,0.0771301
6,bad,true,225.745,225.72,0.0246614
16,bad,false,225.996,225.924,0.0719143
10,bad,false,226.864,226.757,0.106536
7,bad,false,227.112,227.094,0.0185278
5,bad,true,229.58,229.427,0.153167
1,bad,true,231.676,231.564,0.111921
12,bad,false,234.51,234.415,0.0952409
6,bad,false,235.253,235.228,0.0246297
15,bad,true,235.382,235.301,0.0810457
11,bad,true,235.509,235.406,0.102978
16,bad,true,235.882,235.812,0.07031
10,bad,true,237.366,237.259,0.106882
7,bad,false,238.234,238.216,0.0185317
5,bad,false,238.484,238.33,0.153775
17,bad,false,241.462,241.395,0.0666718
8,bad,false,242.611,242.598,0.0126693
9,bad,true,245.453,245.446,0.00712474
12,bad,true,245.837,245.738,0.0990546
18,bad,false,247.396,247.335,0.0615867
19,bad,false,247.799,247.74,0.0589162
7,bad,false,247.799,247.777,0.0217478
4,bad,false,249.348,249.312,0.0364293
14,bad,false,254.008,253.924,0.0839652
13,bad,false,254.521,254.431,0.0893983
12,bad,false,254.773,254.679,0.0938294
15,bad,false,255.033,254.955,0.0774307
11,bad,false,255.159,255.056,0.103212
16,bad,false,255.556,255.481,0.0753412
10,bad,false,257.07,256.962,0.107364
18,bad,false,258.828,258.768,0.0597504
4,bad,false,258.828,258.791,0.0371628
19,bad,false,259.202,259.149,0.0532612
5,bad,true,260.081,259.928,0.153025
1,bad,false,260.695,260.584,0.111121
17,bad,false,261.187,261.122,0.0645459
2,bad,false,263.674,263.499,0.174582
8,bad,true,264.177,264.164,0.012811
9,bad,false,265.063,265.056,0.00735263
14,bad,true,265.323,265.235,0.0884204
13,bad,true,265.835,265.746,0.0888348
12,bad,true,266.083,265.989,0.0941331
0,bad,true,266.348,266.224,0.124486
15,bad,true,266.348,266.267,0.0812184
11,bad,true,266.481,266.375,0.105545
16,bad,true,266.855,266.784,0.0707179
18,bad,false,268.251,268.19,0.0609226
10,bad,true,268.392,268.271,0.120901
19,bad,false,268.654,268.6,0.0536377
5,bad,false,269.033,268.878,0.155122
1,bad,false,272.136,272.023,0.112075
17,bad,true,272.631,272.566,0.0652353
12,bad,false,274.994,274.9,0.0940527
15,bad,false,275.248,275.17,0.0777193
11,bad,false,275.375,275.272,0.102255
16,bad,false,275.752,275.681,0.0712025
9,bad,true,275.881,275.875,0.00690123
6,bad,true,276.998,276.974,0.0243381
10,bad,false,277.246,277.141,0.105187
3,bad,true,277.627,277.582,0.0450524
18,bad,true,279.612,279.553,0.0586081
19,bad,true,279.985,279.931,0.053244
5,bad,false,280.357,280.203,0.153646
1,bad,false,281.49,281.379,0.111381
14,bad,false,284.261,284.177,0.0834733
13,bad,false,284.766,284.677,0.0890984
0,bad,false,285.283,285.157,0.126579
9,bad,false,285.417,285.409,0.00744609
12,bad,false,285.679,285.58,0.0989948
15,bad,true,285.931,285.853,0.0776836
16,bad,true,286.441,286.367,0.0746885
2,bad,true,286.441,286.261,0.180596
5,bad,true,289.797,289.641,0.156086
4,bad,true,290.307,290.271,0.0363628
17,bad,false,291.67,291.604,0.0659404
1,bad,true,292.807,292.696,0.110935
14,bad,true,295.563,295.479,0.0844124
13,bad,true,296.07,295.981,0.0891976
12,bad,true,296.935,296.84,0.095622
1,bad,false,301.768,301.656,0.112454
17,bad,true,302.883,302.817,0.0657461
14,bad,false,304.492,304.408,0.0837736
13,bad,false,304.99,304.9,0.0901208
2,bad,false,305.379,305.203,0.17558
12,bad,false,305.885,305.789,0.0957476
6,bad,false,306.012,305.987,0.0246241
9,bad,false,306.63,306.623,0.00684208
0,bad,false,307.749,307.629,0.119329
5,bad,false,309.489,309.337,0.152508
15,bad,false,315.536,315.459,0.0768636
14,bad,false,315.664,315.579,0.0855852
16,bad,false,316.036,315.965,0.0716999
13,bad,false,316.162,316.072,0.0902123
12,bad,true,316.412,316.318,0.0942118
2,bad,true,316.539,316.364,0.174551
3,bad,false,316.665,316.622,0.0422051
0,bad,false,317.655,317.538,0.117323
9,bad,true,317.782,317.774,0.00706242
4,bad,false,319.384,319.348,0.0365042
5,bad,false,320.003,319.85,0.153295
17,bad,false,321.853,321.784,0.0689761
7,bad,false,322.97,322.951,0.0186487
8,bad,false,323.48,323.466,0.0135248
1,bad,true,324.101,323.989,0.112356
14,bad,true,325.585,325.502,0.0827976
12,bad,false,325.957,325.862,0.094312
13,bad,true,326.082,325.993,0.0894536
9,bad,false,326.699,326.692,0.00691772
0,bad,false,328.789,328.67,0.119477
18,bad,false,328.789,328.73,0.0598219
19,bad,false,329.163,329.109,0.0535008
11,bad,true,330.152,330.047,0.104421
4,bad,true,330.529,330.493,0.0357027
5,bad,true,331.146,330.992,0.153155
17,bad,true,332.375,332.31,0.0644599
7,bad,true,332.87,332.851,0.0194207
10,bad,true,333.242,333.136,0.105931
8,bad,false,333.987,333.974,0.0132998
14,bad,false,335.1,335.018,0.0820442
13,bad,false,335.595,335.506,0.0882816
12,bad,true,337.088,336.993,0.0952946
3,bad,false,337.707,337.665,0.0420174
15,bad,true,337.834,337.756,0.0777376
16,bad,true,338.331,338.26,0.071587
0,bad,true,338.704,338.586,0.118118
11,bad,false,339.077,338.977,0.10003
4,bad,false,339.451,339.413,0.0373092
6,bad,true,339.451,339.425,0.0258689
18,bad,true,339.949,339.889,0.0594578
19,bad,true,340.324,340.27,0.0538474
10,bad,false,342.179,342.073,0.105949
1,bad,false,343.047,342.935,0.11138
8,bad,false,345.146,345.133,0.0134944
2,bad,false,345.519,345.348,0.170913
14,bad,true,345.645,345.56,0.084698
12,bad,false,346.019,345.924,0.0949312
13,bad,true,346.147,346.055,0.0913036
15,bad,false,346.782,346.705,0.0768987
16,bad,false,347.281,347.21,0.0716204
9,bad,false,347.782,347.775,0.00687781
6,bad,false,348.403,348.378,0.0255178
5,bad,false,350.131,349.978,0.153214
4,bad,true,350.628,350.592,0.0356709
17,bad,false,351.984,351.919,0.0656417
7,bad,false,352.48,352.461,0.0191554
1,bad,true,354.201,354.089,0.112135
8,bad,false,355.065,355.052,0.0126742
14,bad,false,355.192,355.108,0.0838231
13,bad,false,355.695,355.602,0.0931197
2,bad,true,356.078,355.901,0.176872
9,bad,true,358.943,358.936,0.00693211
11,bad,true,360.208,360.103,0.104654
5,bad,false,361.337,361.183,0.154402
17,bad,false,362.573,362.506,0.0674913
1,bad,false,363.209,363.096,0.11286
10,bad,true,363.337,363.227,0.109628
2,bad,false,365.574,365.398,0.175632
14,bad,true,365.83,365.748,0.0826677
13,bad,true,366.327,366.238,0.0890433
8,bad,true,366.327,366.314,0.0136015
9,bad,false,367.948,367.941,0.00717164
0,bad,false,368.444,368.326,0.11875
11,bad,false,369.821,369.712,0.109086
5,bad,true,370.692,370.539,0.153989
6,bad,true,370.819,370.794,0.0248512
3,bad,true,371.338,371.294,0.0442482
10,bad,false,372.829,372.721,0.108164
7,bad,true,373.694,373.676,0.0186065
1,bad,true,373.823,373.707,0.115839
8,bad,false,375.307,375.294,0.012769
12,bad,true,378.483,378.38,0.102769
9,bad,true,378.619,378.611,0.00725016
18,bad,false,379.146,379.084,0.0619224
15,bad,true,379.277,379.196,0.0811594
19,bad,false,379.547,379.488,0.0595523
16,bad,true,379.809,379.735,0.0741839
4,bad,false,379.809,379.77,0.0389365
6,bad,false,379.809,379.782,0.027529
3,bad,false,380.328,380.286,0.0425567
5,bad,false,380.328,380.169,0.159576
11,bad,false,381.269,381.163,0.106805
1,bad,false,383.328,383.216,0.111904
10,bad,false,384.342,384.232,0.109872
14,bad,false,385.47,385.387,0.0824283
13,bad,false,385.965,385.877,0.0882894
8,bad,true,386.217,386.204,0.0132255
2,bad,false,387.082,386.912,0.170059
12,bad,false,387.331,387.237,0.0944374
9,bad,false,388.193,388.186,0.00679041
0,bad,true,389.91,389.792,0.117704
6,bad,true,390.526,390.501,0.0247557
11,bad,true,390.653,390.55,0.102812
5,bad,false,391.023,390.87,0.152452
4,bad,false,391.148,391.111,0.0367368
3,bad,true,391.643,391.601,0.0419945
7,bad,false,392.765,392.745,0.0195901
10,bad,true,394.267,394.158,0.108873
17,bad,true,395.263,395.197,0.0651392
2,bad,false,396.994,396.824,0.17073
15,bad,false,398.229,398.152,0.0766047
12,bad,true,398.478,398.384,0.0940185
16,bad,false,398.726,398.655,0.0708733
0,bad,false,398.853,398.733,0.11986
6,bad,false,400.083,400.059,0.0244211
11,bad,false,400.211,400.107,0.103441
3,bad,false,400.58,400.538,0.0417268
4,bad,false,401.075,401.039,0.0355436
18,bad,true,401.688,401.629,0.0587841
19,bad,true,402.06,402.006,0.054117
5,bad,false,402.186,402.03,0.15637
7,bad,true,403.295,403.277,0.0185788
10,bad,false,403.796,403.684,0.111532
17,bad,false,404.178,404.113,0.0651252
1,bad,true,405.704,405.586,0.118344
14,bad,true,407.817,407.735,0.0823332
2,bad,true,408.204,408.027,0.177611
13,bad,true,408.331,408.241,0.0900223
15,bad,true,409.464,409.382,0.0816931
16,bad,true,409.962,409.892,0.070439
6,bad,false,410.704,410.679,0.0250031
5,bad,false,411.585,411.423,0.162554
3,bad,true,411.838,411.796,0.0419867
4,bad,true,412.35,412.314,0.0359968
8,bad,false,415.863,415.85,0.0126544
2,bad,false,417.107,416.936,0.170652
12,bad,false,417.478,417.384,0.0948894
15,bad,false,418.362,418.284,0.0781088
16,bad,false,418.859,418.786,0.0722022
0,bad,true,420.106,419.987,0.118285
6,bad,false,421.963,421.938,0.0246719
5,bad,true,422.832,422.679,0.152912
7,bad,false,422.961,422.941,0.0201783
14,bad,false,426.746,426.659,0.0873369
8,bad,false,427.12,427.108,0.0125948
13,bad,false,427.248,427.158,0.0898504
2,bad,true,428.39,428.212,0.178431
12,bad,false,428.783,428.687,0.0960071
0,bad,false,429.041,428.918,0.12312
15,bad,false,429.042,428.96,0.0811391
16,bad,false,429.574,429.499,0.0745956
9,bad,true,430.691,430.684,0.00703171
3,bad,false,430.818,430.775,0.0428058
4,bad,false,431.314,431.278,0.0359223
6,bad,true,431.44,431.415,0.025129
11,bad,true,431.567,431.465,0.101813
1,bad,false,434.817,434.705,0.111989
10,bad,true,436.431,436.323,0.108096
8,bad,true,436.56,436.546,0.0137267
17,bad,false,436.825,436.753,0.0718338
2,bad,false,437.326,437.154,0.171608
12,bad,true,438.213,438.113,0.099578
9,bad,false,439.609,439.601,0.00801196
0,bad,true,440.39,440.27,0.120313
3,bad,true,441.58,441.536,0.0432118
5,bad,false,441.84,441.682,0.158062
4,bad,false,442.094,442.058,0.0364451
1,bad,true,446.177,446.064,0.112834
17,bad,true,446.303,446.236,0.0666189
12,bad,false,447.816,447.719,0.0972775
2,bad,true,448.705,448.533,0.172209
9,bad,true,450.945,450.938,0.00699433
3,bad,false,451.072,451.029,0.0433678
6,bad,false,451.072,451.047,0.0255782
5,bad,true,452.433,452.28,0.153567
1,bad,false,455.15,455.037,0.112733
2,bad,false,457.637,457.466,0.170171
12,bad,false,458.987,458.894,0.0935953
0,bad,false,459.358,459.241,0.117454
11,bad,false,460.593,460.492,0.100275
18,bad,false,460.842,460.783,0.0592251
19,bad,false,461.211,461.158,0.0531732
3,bad,true,462.192,462.149,0.0423109
6,bad,true,462.192,462.167,0.0251039
4,bad,true,464.399,464.363,0.0360357
10,bad,false,465.504,465.398,0.105689
17,bad,false,465.994,465.93,0.0645581
7,bad,true,466.731,466.713,0.0184747
1,bad,false,467.48,467.363,0.116866
12,bad,false,468.868,468.772,0.0956819
0,bad,true,469.87,469.75,0.119152
9,bad,false,469.87,469.862,0.0079676
11,bad,false,471.742,471.642,0.0996899
4,bad,false,473.35,473.314,0.0360358
7,bad,false,475.738,475.719,0.0184876
17,bad,true,476.617,476.55,0.0672721
10,bad,false,476.751,476.635,0.115823
1,bad,true,477.501,477.39,0.111263
2,bad,true,478.732,478.56,0.172032
9,bad,true,480.47,480.463,0.00706022
6,bad,false,481.215,481.191,0.0247952
11,bad,true,481.722,481.615,0.107439
14,bad,true,481.722,481.634,0.0888136
13,bad,true,482.22,482.132,0.0879697
18,bad,true,483.214,483.152,0.0621079
19,bad,true,483.592,483.538,0.0533688
15,bad,false,483.973,483.895,0.0778212
4,bad,true,483.973,483.936,0.0374621
16,bad,false,484.483,484.411,0.0717354
10,bad,true,486.102,485.996,0.106648
8,bad,false,486.476,486.462,0.0134826
7,bad,true,486.987,486.968,0.0192624
9,bad,false,489.981,489.974,0.00684579
11,bad,false,491.351,491.242,0.108917
3,bad,false,491.351,491.307,0.0448415
18,bad,false,492.099,492.04,0.0594257
19,bad,false,492.473,492.419,0.0540523
6,bad,false,492.473,492.448,0.0251749
15,bad,true,493.338,493.262,0.0762104
4,bad,false,493.588,493.552,0.0361068
16,bad,true,493.843,493.767,0.0757787
10,bad,false,495.723,495.616,0.107053
17,bad,false,496.341,496.276,0.0646472
2,bad,false,498.317,498.148,0.169501
0,bad,false,499.675,499.556,0.118731
9,bad,true,501.153,501.146,0.00695741
12,bad,true,501.28,501.183,0.096494
5,bad,false,502.146,501.993,0.153288
6,bad,true,502.394,502.37,0.0246424
11,bad,true,502.521,502.419,0.102326
4,bad,false,504.147,504.111,0.0359464
7,bad,false,505.998,505.98,0.0187407
10,bad,true,506.872,506.763,0.109734
1,bad,false,507.252,507.136,0.116225
8,bad,false,508.875,508.863,0.0129505
0,bad,true,510.236,510.115,0.121006
11,bad,false,511.481,511.381,0.0998066
6,bad,false,511.978,511.953,0.0248645
3,bad,true,512.475,512.433,0.0424324
5,bad,true,513.341,513.188,0.153748
4,bad,false,515.349,515.312,0.0361622
10,bad,false,515.845,515.739,0.105934
7,bad,true,516.589,516.57,0.0189962
17,bad,false,517.452,517.388,0.0643197
1,bad,true,518.451,518.335,0.116129
8,bad,true,518.824,518.811,0.0128135
2,bad,true,520.677,520.505,0.172054
5,bad,false,522.295,522.132,0.162575
11,bad,true,522.677,522.576,0.101269
15,bad,false,523.051,522.974,0.0771248
6,bad,true,523.179,523.153,0.0257447
16,bad,false,523.568,523.496,0.0720069
4,bad,true,525.31,525.274,0.0361538
10,bad,true,527.052,526.94,0.112672
1,bad,false,527.441,527.324,0.117787
8,bad,false,528.334,528.321,0.0129262
12,bad,false,530.33,530.231,0.0988853
11,bad,false,531.628,531.524,0.103536
3,bad,false,532.16,532.115,0.04485
10,bad,false,535.995,535.884,0.111329
1,bad,true,538.955,538.838,0.116583
2,bad,false,539.592,539.418,0.17407
9,bad,false,540.232,540.225,0.00777565
15,bad,false,544.719,544.637,0.0822254
4,bad,false,544.985,544.947,0.0377603
16,bad,false,545.248,545.173,0.0749735
7,bad,false,546.273,546.254,0.0190153
1,bad,false,547.89,547.78,0.110799
8,bad,false,549.974,549.962,0.0125027
14,bad,false,550.954,550.872,0.0819466
13,bad,false,551.576,551.482,0.0936367
9,bad,true,551.576,551.568,0.00773294
12,bad,true,551.953,551.855,0.0971837
6,bad,false,552.331,552.306,0.0244004
11,bad,true,553.19,553.09,0.0999665
3,bad,false,553.684,553.642,0.0424158
5,bad,true,553.933,553.78,0.153023
15,bad,false,554.059,553.981,0.0785074
16,bad,false,555.167,555.096,0.0708944
18,bad,true,557.277,557.218,0.058951
7,bad,true,557.411,557.389,0.0214601
19,bad,true,557.673,557.618,0.0550712
10,bad,true,558.678,558.571,0.106292
8,bad,false,559.909,559.896,0.0126454
17,bad,true,560.283,560.218,0.0649017
9,bad,false,560.532,560.525,0.0069598
12,bad,false,560.904,560.81,0.0945615
14,bad,false,561.527,561.439,0.0884754
13,bad,false,562.155,562.065,0.0895858
2,bad,true,562.155,561.984,0.171453
5,bad,false,562.911,562.751,0.160304
4,bad,false,567.348,567.312,0.0355635
17,bad,false,569.192,569.127,0.0654277
1,bad,false,570.179,570.067,0.112734
2,bad,false,571.041,570.87,0.170945
8,bad,true,571.041,571.028,0.0134058
12,bad,true,572.033,571.935,0.0971838
5,bad,true,574.024,573.87,0.153889
3,bad,false,574.15,574.107,0.0424158
6,bad,true,574.643,574.619,0.0242967
15,bad,true,576.388,576.309,0.078641
4,bad,false,577.274,577.236,0.0379342
16,bad,true,577.528,577.457,0.0711849
8,bad,false,580.019,580.005,0.0140428
1,bad,false,580.149,580.031,0.118095
17,bad,true,580.404,580.337,0.0677799
12,bad,false,581.033,580.938,0.0949407
2,bad,false,582.27,582.1,0.170501
11,bad,false,582.397,582.295,0.101844
9,bad,true,582.895,582.888,0.00694524
5,bad,false,583.022,582.865,0.156833
15,bad,false,585.368,585.291,0.077498
3,bad,true,585.369,585.326,0.0425575
16,bad,false,586.482,586.41,0.071546
7,bad,false,586.482,586.463,0.0191417
10,bad,false,587.716,587.611,0.105159
4,bad,true,588.453,588.417,0.0357902
0,bad,false,590.053,589.935,0.118219
12,bad,false,592.147,592.051,0.0955762
2,bad,true,592.147,591.975,0.171375
11,bad,false,593.516,593.415,0.100973
6,bad,false,593.764,593.739,0.02551
5,bad,true,594.135,593.983,0.152423
7,bad,false,596.998,596.979,0.0185292
10,bad,false,598.84,598.734,0.105696
0,bad,true,601.173,601.055,0.118316
9,bad,false,601.789,601.782,0.0067475
12,bad,true,602.037,601.943,0.0936802
1,bad,true,602.409,602.296,0.112532
11,bad,false,603.399,603.295,0.103671
3,bad,false,604.407,604.365,0.0423782
6,bad,false,604.903,604.878,0.0246545
18,bad,false,606.504,606.445,0.0592712
19,bad,false,606.877,606.823,0.0533458
7,bad,true,608.108,608.089,0.0186914
10,bad,false,608.746,608.634,0.112244
17,bad,false,609.371,609.307,0.0642973
0,bad,false,610.118,609.999,0.118753
1,bad,false,611.36,611.245,0.115094
12,bad,false,611.619,611.523,0.09647
2,bad,false,611.746,611.571,0.175589
9,bad,true,612.371,612.364,0.00699506
5,bad,false,613.13,612.971,0.159256
8,bad,false,613.505,613.492,0.0127967
11,bad,true,614.644,614.537,0.106732
6,bad,true,614.908,614.88,0.0276754
3,bad,false,615.655,615.614,0.0414789
15,bad,true,617.634,617.558,0.0766335
