﻿Sensor remetente, Estado do Paciente, Enviado às (s), Processado às (s), Diff (s),Sensors,Cycle Time Constraint,Emergency Detection Time Constraint
Sensor2,medio,11.68,11.7633,0.08327,five,SATISFIED,SATISFIED
Sensor2,bom,11.7811,11.8632,0.08209,five,SATISFIED,SATISFIED
Sensor2,ruim,17.0796,17.1631,0.08346,five,SATISFIED,SATISFIED
Sensor2,medio,18.8799,18.9632,0.08329,five,SATISFIED,SATISFIED
Sensor2,bom,19.0795,19.1633,0.08372,five,SATISFIED,SATISFIED
Sensor2,ruim,25.9832,26.0631,0.07988,five,SATISFIED,SATISFIED
Sensor2,medio,26.7801,26.864,0.08394,five,SATISFIED,SATISFIED
Sensor2,medio,28.1811,28.2632,0.08208,five,SATISFIED,SATISFIED
Sensor2,bom,28.2813,28.3652,0.08395,five,SATISFIED,SATISFIED
Sensor2,ruim,28.48,28.5632,0.08315,five,SATISFIED,SATISFIED
Sensor2,medio,29.0796,29.1639,0.08431,five,SATISFIED,SATISFIED
Sensor2,bom,29.4799,29.5646,0.08463,five,SATISFIED,SATISFIED
Sensor2,ruim,33.8798,33.9632,0.08341,five,SATISFIED,SATISFIED
Sensor2,medio,34.5809,34.6633,0.08239,five,SATISFIED,SATISFIED
Sensor2,ruim,34.6811,34.7632,0.08212,five,SATISFIED,SATISFIED
Sensor2,medio,34.8798,34.9642,0.08433,five,SATISFIED,SATISFIED
Sensor2,ruim,34.9835,35.0641,0.08056,five,SATISFIED,SATISFIED
Sensor2,medio,35.4817,35.5638,0.08212,five,SATISFIED,SATISFIED
Sensor2,bom,35.98,36.0632,0.08325,five,SATISFIED,SATISFIED
Sensor2,ruim,37.2818,37.3633,0.08141,five,SATISFIED,SATISFIED
Sensor2,medio,37.48,37.5633,0.08328,five,SATISFIED,SATISFIED
Sensor2,bom,37.5811,37.6639,0.0828,five,SATISFIED,SATISFIED
Sensor2,medio,41.4815,41.5653,0.08384,five,SATISFIED,SATISFIED
Sensor2,bom,41.8846,41.9651,0.0805,five,SATISFIED,SATISFIED
Sensor2,ruim,41.9848,42.0656,0.0808,five,SATISFIED,SATISFIED
Sensor2,medio,43.1851,43.2656,0.08045,five,SATISFIED,SATISFIED
Sensor2,bom,43.3843,43.4646,0.08039,five,SATISFIED,SATISFIED
Sensor2,medio,43.6835,43.7651,0.08159,five,SATISFIED,SATISFIED
Sensor2,ruim,43.8844,43.9647,0.08027,five,SATISFIED,SATISFIED
Sensor2,medio,44.5848,44.6645,0.07968,five,SATISFIED,SATISFIED
Sensor2,bom,44.7837,44.8646,0.08092,five,SATISFIED,SATISFIED
Sensor2,ruim,46.6825,46.7657,0.08314,five,SATISFIED,SATISFIED
Sensor2,medio,47.2828,47.3667,0.08394,five,SATISFIED,SATISFIED
Sensor2,ruim,47.683,47.7653,0.08232,five,SATISFIED,SATISFIED
Sensor2,medio,47.8842,47.9662,0.08199,five,SATISFIED,SATISFIED
Sensor2,bom,48.2847,48.3659,0.08117,five,SATISFIED,SATISFIED
Sensor2,ruim,55.2817,55.3631,0.08147,five,SATISFIED,SATISFIED
Sensor2,medio,55.3821,55.4631,0.08147,five,SATISFIED,SATISFIED
Sensor2,ruim,56.1798,56.2631,0.08331,five,SATISFIED,SATISFIED
Sensor2,medio,57.08,57.1631,0.0831,five,SATISFIED,SATISFIED
Sensor2,bom,57.28,57.3632,0.08316,five,SATISFIED,SATISFIED
Sensor2,ruim,60.68,60.764,0.08402,five,SATISFIED,SATISFIED
Sensor2,medio,61.5798,61.6631,0.08334,five,SATISFIED,SATISFIED
Sensor2,medio,61.6809,61.7639,0.08303,five,SATISFIED,SATISFIED
Sensor2,medio,71.0863,71.164,0.07763,five,SATISFIED,SATISFIED
Sensor2,bom,71.3816,71.4631,0.08154,five,SATISFIED,SATISFIED
Sensor2,ruim,86.1834,86.264,0.08054,five,SATISFIED,SATISFIED
Sensor2,ruim,86.6845,86.7644,0.07991,five,SATISFIED,SATISFIED
Sensor2,medio,86.7844,86.8665,0.0821,five,SATISFIED,SATISFIED
Sensor2,ruim,91.0826,91.1631,0.08057,five,SATISFIED,SATISFIED
Sensor2,medio,92.2822,92.3634,0.08118,five,SATISFIED,SATISFIED
Sensor2,medio,92.6866,92.7649,0.07823,five,SATISFIED,SATISFIED
Sensor2,ruim,95.2851,95.3636,0.07848,five,SATISFIED,SATISFIED
Sensor2,ruim,95.3855,95.4647,0.07923,five,SATISFIED,SATISFIED
Sensor2,medio,97.0825,97.1643,0.08179,five,SATISFIED,SATISFIED
Sensor2,bom,97.3833,97.4645,0.08111,five,SATISFIED,SATISFIED
Sensor2,ruim,101.484,101.567,0.08263,five,SATISFIED,SATISFIED
Sensor2,medio,101.683,101.766,0.08357,five,SATISFIED,SATISFIED
Sensor2,medio,105.282,105.365,0.08279,five,SATISFIED,SATISFIED
Sensor2,bom,105.384,105.465,0.08072,five,SATISFIED,SATISFIED
Sensor2,ruim,106.183,106.264,0.08136,five,SATISFIED,SATISFIED
Sensor2,medio,106.684,106.764,0.0805,five,SATISFIED,SATISFIED
Sensor2,ruim,106.981,107.064,0.08264,five,SATISFIED,SATISFIED
Sensor2,ruim,111.381,111.464,0.08279,five,SATISFIED,SATISFIED
Sensor2,bom,113.38,113.463,0.08333,five,SATISFIED,SATISFIED
Sensor2,medio,113.98,114.064,0.08401,five,SATISFIED,SATISFIED
Sensor2,bom,114.48,114.563,0.0833,five,SATISFIED,SATISFIED
Sensor2,ruim,116.58,116.663,0.08339,five,SATISFIED,SATISFIED
Sensor2,ruim,117.681,117.764,0.08257,five,SATISFIED,SATISFIED
Sensor2,ruim,117.782,117.863,0.08079,five,SATISFIED,SATISFIED
Sensor2,ruim,117.881,117.963,0.08243,five,SATISFIED,SATISFIED
Sensor2,medio,118.18,118.264,0.08385,five,SATISFIED,SATISFIED
Sensor2,ruim,118.78,118.864,0.08416,five,SATISFIED,SATISFIED
Sensor2,ruim,119.28,119.363,0.08324,five,SATISFIED,SATISFIED
Sensor2,ruim,119.482,119.563,0.08127,five,SATISFIED,SATISFIED
Sensor2,ruim,126.181,126.263,0.08233,five,SATISFIED,SATISFIED
Sensor2,medio,126.98,127.064,0.08378,five,SATISFIED,SATISFIED
Sensor2,bom,127.082,127.164,0.08187,five,SATISFIED,SATISFIED
Sensor2,ruim,135.082,135.163,0.08095,five,SATISFIED,SATISFIED
Sensor2,medio,137.38,137.464,0.08392,five,SATISFIED,SATISFIED
Sensor2,ruim,137.482,137.563,0.08187,five,SATISFIED,SATISFIED
Sensor2,medio,142.881,142.964,0.08268,five,SATISFIED,SATISFIED
Sensor2,bom,143.08,143.163,0.08327,five,SATISFIED,SATISFIED
Sensor2,ruim,145.88,145.963,0.08349,five,SATISFIED,SATISFIED
Sensor2,medio,146.08,146.163,0.08357,five,SATISFIED,SATISFIED
Sensor2,bom,146.181,146.263,0.08226,five,SATISFIED,SATISFIED
Sensor2,medio,152.186,152.266,0.08047,five,SATISFIED,SATISFIED
Sensor2,bom,152.286,152.365,0.07905,five,SATISFIED,SATISFIED
Sensor2,ruim,155.383,155.464,0.08047,five,SATISFIED,SATISFIED
Sensor2,medio,155.682,155.764,0.08184,five,SATISFIED,SATISFIED
Sensor2,ruim,155.785,155.865,0.07982,five,SATISFIED,SATISFIED
Sensor2,ruim,156.485,156.565,0.08064,five,SATISFIED,SATISFIED
Sensor2,ruim,156.782,156.864,0.08207,five,SATISFIED,SATISFIED
Sensor2,ruim,157.484,157.565,0.08072,five,SATISFIED,SATISFIED
Sensor2,ruim,157.783,157.864,0.08108,five,SATISFIED,SATISFIED
Sensor2,medio,167.683,167.763,0.08038,five,SATISFIED,SATISFIED
Sensor2,bom,167.784,167.864,0.07951,five,SATISFIED,SATISFIED
Sensor2,ruim,170.481,170.563,0.08215,five,SATISFIED,SATISFIED
Sensor2,medio,170.98,171.063,0.08344,five,SATISFIED,SATISFIED
Sensor2,bom,171.48,171.563,0.08353,five,SATISFIED,SATISFIED
Sensor2,medio,172.281,172.363,0.08165,five,SATISFIED,SATISFIED
Sensor2,ruim,172.581,172.663,0.08178,five,SATISFIED,SATISFIED
Sensor2,medio,173.082,173.163,0.08152,five,SATISFIED,SATISFIED
Sensor2,ruim,173.482,173.563,0.08152,five,SATISFIED,SATISFIED
Sensor2,ruim,173.681,173.764,0.08274,five,SATISFIED,SATISFIED
Sensor2,ruim,173.882,173.963,0.08099,five,SATISFIED,SATISFIED
Sensor2,medio,174.881,174.963,0.08264,five,SATISFIED,SATISFIED
Sensor2,bom,175.083,175.165,0.08151,five,SATISFIED,SATISFIED
Sensor2,ruim,178.383,178.463,0.08028,five,SATISFIED,SATISFIED
Sensor2,medio,179.381,179.463,0.08216,five,SATISFIED,SATISFIED
Sensor2,medio,179.483,179.563,0.08065,five,SATISFIED,SATISFIED
Sensor2,ruim,179.583,179.663,0.08057,five,SATISFIED,SATISFIED
Sensor2,ruim,180.083,180.165,0.08254,five,SATISFIED,SATISFIED
Sensor2,ruim,180.185,180.265,0.08082,five,SATISFIED,SATISFIED
Sensor2,medio,182.081,182.165,0.08309,five,SATISFIED,SATISFIED
Sensor2,ruim,182.281,182.365,0.08323,five,SATISFIED,SATISFIED
Sensor2,bom,182.783,182.864,0.08098,five,SATISFIED,SATISFIED
Sensor2,ruim,184.181,184.264,0.08291,five,SATISFIED,SATISFIED
Sensor2,medio,184.283,184.364,0.0815,five,SATISFIED,SATISFIED
Sensor2,bom,184.385,184.464,0.07972,five,SATISFIED,SATISFIED
Sensor2,ruim,185.782,185.864,0.08257,five,SATISFIED,SATISFIED
Sensor2,ruim,186.083,186.164,0.08087,five,SATISFIED,SATISFIED
Sensor2,ruim,186.383,186.466,0.08368,five,SATISFIED,SATISFIED
Sensor2,ruim,186.785,186.863,0.07772,five,SATISFIED,SATISFIED
Sensor2,medio,187.481,187.563,0.08245,five,SATISFIED,SATISFIED
Sensor2,bom,187.581,187.663,0.08213,five,SATISFIED,SATISFIED
Sensor2,ruim,193.88,193.963,0.08329,five,SATISFIED,SATISFIED
Sensor2,ruim,194.081,194.163,0.08181,five,SATISFIED,SATISFIED
Sensor2,ruim,194.38,194.463,0.08337,five,SATISFIED,SATISFIED
Sensor2,medio,206.48,206.563,0.08348,five,SATISFIED,SATISFIED
Sensor2,ruim,206.98,207.063,0.08314,five,SATISFIED,SATISFIED
Sensor2,medio,207.181,207.263,0.08213,five,SATISFIED,SATISFIED
Sensor2,ruim,207.38,207.463,0.08315,five,SATISFIED,SATISFIED
Sensor2,medio,208.581,208.663,0.0825,five,SATISFIED,SATISFIED
Sensor2,bom,208.78,208.863,0.08322,five,SATISFIED,SATISFIED
Sensor2,ruim,223.38,223.463,0.08328,five,SATISFIED,SATISFIED
Sensor2,medio,223.481,223.563,0.0821,five,SATISFIED,SATISFIED
Sensor2,bom,223.581,223.663,0.08217,five,SATISFIED,SATISFIED
Sensor2,ruim,227.08,227.163,0.0836,five,SATISFIED,SATISFIED
Sensor2,ruim,227.181,227.263,0.08236,five,SATISFIED,SATISFIED
Sensor2,ruim,227.38,227.463,0.0836,five,SATISFIED,SATISFIED
Sensor2,medio,228.18,228.264,0.08387,five,SATISFIED,SATISFIED
Sensor2,bom,228.282,228.363,0.08092,five,SATISFIED,SATISFIED
Sensor2,medio,229.68,229.763,0.08319,five,SATISFIED,SATISFIED
Sensor2,bom,229.781,229.864,0.08353,five,SATISFIED,SATISFIED
Sensor2,ruim,230.68,230.764,0.08416,five,SATISFIED,SATISFIED
Sensor2,medio,231.781,231.864,0.08334,five,SATISFIED,SATISFIED
Sensor2,medio,231.883,231.964,0.08177,five,SATISFIED,SATISFIED
Sensor2,ruim,232.08,232.163,0.08344,five,SATISFIED,SATISFIED
Sensor2,medio,234.78,234.864,0.08388,five,SATISFIED,SATISFIED
Sensor2,bom,235.081,235.163,0.0824,five,SATISFIED,SATISFIED
Sensor2,ruim,235.28,235.363,0.08333,five,SATISFIED,SATISFIED
Sensor2,ruim,236.08,236.163,0.08324,five,SATISFIED,SATISFIED
Sensor2,ruim,236.181,236.263,0.0822,five,SATISFIED,SATISFIED
Sensor2,ruim,236.681,236.764,0.08285,five,SATISFIED,SATISFIED
Sensor2,ruim,236.98,237.063,0.0832,five,SATISFIED,SATISFIED
Sensor2,ruim,237.18,237.263,0.08334,five,SATISFIED,SATISFIED
Sensor2,ruim,237.281,237.364,0.08267,five,SATISFIED,SATISFIED
Sensor2,ruim,240.38,240.465,0.08519,five,SATISFIED,SATISFIED
Sensor2,ruim,242.78,242.863,0.08348,five,SATISFIED,SATISFIED
Sensor2,ruim,242.883,242.964,0.08094,five,SATISFIED,SATISFIED
Sensor2,ruim,244.684,244.765,0.08086,five,SATISFIED,SATISFIED
Sensor2,medio,248.28,248.363,0.08336,five,SATISFIED,SATISFIED
Sensor2,ruim,248.58,248.663,0.08325,five,SATISFIED,SATISFIED
Sensor2,medio,249.08,249.163,0.08355,five,SATISFIED,SATISFIED
Sensor2,bom,249.181,249.264,0.08282,five,SATISFIED,SATISFIED
Sensor2,medio,249.68,249.764,0.08418,five,SATISFIED,SATISFIED
Sensor2,bom,249.881,249.963,0.08228,five,SATISFIED,SATISFIED
Sensor2,ruim,257.281,257.363,0.08205,five,SATISFIED,SATISFIED
Sensor2,medio,257.583,257.663,0.08003,five,SATISFIED,SATISFIED
Sensor2,bom,257.881,257.964,0.08311,five,SATISFIED,SATISFIED
Sensor2,medio,258.483,258.564,0.0804,five,SATISFIED,SATISFIED
Sensor2,medio,258.585,258.664,0.07855,five,SATISFIED,SATISFIED
Sensor2,ruim,259.781,259.864,0.08269,five,SATISFIED,SATISFIED
Sensor2,ruim,260.482,260.563,0.08109,five,SATISFIED,SATISFIED
Sensor2,medio,260.582,260.664,0.0818,five,SATISFIED,SATISFIED
Sensor2,medio,263.281,263.363,0.08216,five,SATISFIED,SATISFIED
Sensor2,bom,263.481,263.563,0.08212,five,SATISFIED,SATISFIED
Sensor2,medio,270.483,270.563,0.08029,five,SATISFIED,SATISFIED
Sensor2,bom,270.681,270.763,0.08214,five,SATISFIED,SATISFIED
Sensor2,ruim,271.383,271.466,0.08322,five,SATISFIED,SATISFIED
Sensor2,ruim,272.18,272.263,0.0828,five,SATISFIED,SATISFIED
Sensor2,ruim,272.781,272.864,0.08299,five,SATISFIED,SATISFIED
Sensor2,ruim,273.08,273.163,0.08352,five,SATISFIED,SATISFIED
Sensor2,ruim,274.18,274.264,0.08425,five,SATISFIED,SATISFIED
Sensor2,medio,274.283,274.363,0.08027,five,SATISFIED,SATISFIED
Sensor2,ruim,276.08,276.163,0.08355,five,SATISFIED,SATISFIED
Sensor2,ruim,278.383,278.464,0.08135,five,SATISFIED,SATISFIED
Sensor2,ruim,278.485,278.564,0.07962,five,SATISFIED,SATISFIED
Sensor2,ruim,284.486,284.564,0.07813,five,SATISFIED,SATISFIED
Sensor2,medio,286.284,286.365,0.08127,five,SATISFIED,SATISFIED
Sensor2,ruim,286.384,286.465,0.08088,five,SATISFIED,SATISFIED
Sensor2,medio,286.584,286.665,0.08092,five,SATISFIED,SATISFIED
Sensor2,bom,286.685,286.766,0.08098,five,SATISFIED,SATISFIED
Sensor2,ruim,290.98,291.063,0.08316,five,SATISFIED,SATISFIED
Sensor2,ruim,291.98,292.064,0.08412,five,SATISFIED,SATISFIED
Sensor2,ruim,292.38,292.463,0.0835,five,SATISFIED,SATISFIED
Sensor2,ruim,300.68,300.763,0.08333,five,SATISFIED,SATISFIED
Sensor2,medio,300.782,300.864,0.08151,five,SATISFIED,SATISFIED
Sensor2,medio,300.882,300.964,0.08159,five,SATISFIED,SATISFIED
Sensor2,medio,302.08,302.163,0.0827,five,SATISFIED,SATISFIED
Sensor2,bom,302.181,302.263,0.08205,five,SATISFIED,SATISFIED
Sensor2,ruim,309.28,309.364,0.08442,five,SATISFIED,SATISFIED
Sensor2,medio,309.682,309.763,0.08119,five,SATISFIED,SATISFIED
Sensor2,bom,309.88,309.964,0.08405,five,SATISFIED,SATISFIED
Sensor2,ruim,310.48,310.564,0.08357,five,SATISFIED,SATISFIED
Sensor2,ruim,310.881,310.963,0.08218,five,SATISFIED,SATISFIED
Sensor2,ruim,311.68,311.763,0.08321,five,SATISFIED,SATISFIED
Sensor2,ruim,311.781,311.863,0.08212,five,SATISFIED,SATISFIED
Sensor2,ruim,311.98,312.063,0.0833,five,SATISFIED,SATISFIED
Sensor2,ruim,312.082,312.163,0.08153,five,SATISFIED,SATISFIED
Sensor2,medio,314.381,314.464,0.08306,five,SATISFIED,SATISFIED
Sensor2,ruim,314.484,314.563,0.07922,five,SATISFIED,SATISFIED
Sensor2,medio,316.28,316.363,0.08323,five,SATISFIED,SATISFIED
Sensor2,ruim,316.48,316.563,0.08331,five,SATISFIED,SATISFIED
Sensor2,medio,318.98,319.063,0.08303,five,SATISFIED,SATISFIED
Sensor2,bom,319.18,319.263,0.08317,five,SATISFIED,SATISFIED
Sensor2,ruim,320.081,320.164,0.0825,five,SATISFIED,SATISFIED
Sensor2,medio,320.182,320.263,0.08087,five,SATISFIED,SATISFIED
Sensor2,ruim,320.281,320.363,0.08218,five,SATISFIED,SATISFIED
Sensor2,medio,321.48,321.563,0.0834,five,SATISFIED,SATISFIED
Sensor2,bom,321.582,321.663,0.08087,five,SATISFIED,SATISFIED
Sensor2,ruim,330.38,330.463,0.08344,five,SATISFIED,SATISFIED
Sensor2,medio,331.382,331.463,0.08118,five,SATISFIED,SATISFIED
Sensor2,bom,331.484,331.563,0.07967,five,SATISFIED,SATISFIED
Sensor2,medio,334.28,334.363,0.08319,five,SATISFIED,SATISFIED
Sensor2,medio,334.481,334.563,0.08214,five,SATISFIED,SATISFIED
Sensor2,ruim,347.78,347.863,0.08324,five,SATISFIED,SATISFIED
Sensor2,medio,348.08,348.163,0.08306,five,SATISFIED,SATISFIED
Sensor2,bom,348.181,348.263,0.08217,five,SATISFIED,SATISFIED
Sensor2,medio,348.58,348.663,0.08314,five,SATISFIED,SATISFIED
Sensor2,bom,348.683,348.764,0.08099,five,SATISFIED,SATISFIED
Sensor2,ruim,357.082,357.163,0.08094,five,SATISFIED,SATISFIED
Sensor2,ruim,357.682,357.764,0.08187,five,SATISFIED,SATISFIED
Sensor2,ruim,359.78,359.863,0.08294,five,SATISFIED,SATISFIED
Sensor2,medio,360.98,361.063,0.08295,five,SATISFIED,SATISFIED
Sensor2,bom,361.083,361.163,0.08054,five,SATISFIED,SATISFIED
Sensor2,ruim,371.481,371.563,0.08178,five,SATISFIED,SATISFIED
Sensor2,ruim,371.88,371.964,0.08393,five,SATISFIED,SATISFIED
Sensor2,ruim,372.081,372.164,0.08274,five,SATISFIED,SATISFIED
Sensor2,medio,372.98,373.064,0.08396,five,SATISFIED,SATISFIED
Sensor2,medio,373.082,373.163,0.08109,five,SATISFIED,SATISFIED
Sensor2,ruim,373.181,373.265,0.08416,five,SATISFIED,SATISFIED
Sensor2,medio,373.98,374.063,0.08309,five,SATISFIED,SATISFIED
Sensor2,bom,374.281,374.363,0.08236,five,SATISFIED,SATISFIED
Sensor2,ruim,384.09,384.165,0.07455,five,SATISFIED,SATISFIED
Sensor2,medio,384.488,384.565,0.07745,five,SATISFIED,SATISFIED
Sensor2,medio,384.586,384.663,0.07737,five,SATISFIED,SATISFIED
Sensor2,ruim,385.282,385.363,0.08108,five,SATISFIED,SATISFIED
Sensor2,medio,386.68,386.763,0.08327,five,SATISFIED,SATISFIED
Sensor2,bom,386.98,387.065,0.08507,five,SATISFIED,SATISFIED
Sensor2,ruim,400.581,400.663,0.08214,five,SATISFIED,SATISFIED
Sensor2,bom,401.281,401.363,0.08226,five,SATISFIED,SATISFIED
Sensor2,medio,410.48,410.563,0.08327,five,SATISFIED,SATISFIED
Sensor2,bom,410.981,411.063,0.08207,five,SATISFIED,SATISFIED
Sensor2,medio,417.78,417.864,0.08394,five,SATISFIED,SATISFIED
Sensor2,ruim,417.98,418.063,0.08345,five,SATISFIED,SATISFIED
Sensor2,ruim,418.081,418.163,0.08236,five,SATISFIED,SATISFIED
Sensor2,ruim,418.181,418.263,0.08213,five,SATISFIED,SATISFIED
Sensor2,ruim,418.281,418.363,0.08225,five,SATISFIED,SATISFIED
Sensor2,ruim,418.481,418.563,0.08226,five,SATISFIED,SATISFIED
Sensor2,ruim,419.38,419.463,0.08328,five,SATISFIED,SATISFIED
Sensor2,ruim,422.286,422.364,0.07865,five,SATISFIED,SATISFIED
Sensor2,ruim,422.882,422.965,0.08327,five,SATISFIED,SATISFIED
Sensor2,medio,426.382,426.466,0.08335,five,SATISFIED,SATISFIED
Sensor2,bom,426.586,426.665,0.07929,five,SATISFIED,SATISFIED
Sensor2,ruim,427.087,427.164,0.07726,five,SATISFIED,SATISFIED
Sensor2,medio,427.482,427.563,0.08157,five,SATISFIED,SATISFIED
Sensor2,bom,427.682,427.764,0.08179,five,SATISFIED,SATISFIED
Sensor2,medio,428.181,428.263,0.08219,five,SATISFIED,SATISFIED
Sensor2,bom,428.381,428.463,0.08228,five,SATISFIED,SATISFIED
Sensor2,medio,429.58,429.663,0.08329,five,SATISFIED,SATISFIED
Sensor2,ruim,429.78,429.863,0.08334,five,SATISFIED,SATISFIED
Sensor2,ruim,429.981,430.063,0.08221,five,SATISFIED,SATISFIED
Sensor2,ruim,430.081,430.163,0.08237,five,SATISFIED,SATISFIED
Sensor2,ruim,434.78,434.863,0.08314,five,SATISFIED,SATISFIED
Sensor2,medio,435.079,435.165,0.08557,five,SATISFIED,SATISFIED
Sensor2,bom,435.183,435.263,0.08011,five,SATISFIED,SATISFIED
Sensor2,medio,444.18,444.263,0.08321,five,SATISFIED,SATISFIED
Sensor2,medio,444.48,444.565,0.08434,five,SATISFIED,SATISFIED
Sensor2,medio,447.982,448.064,0.08239,five,SATISFIED,SATISFIED
Sensor2,ruim,448.38,448.463,0.08323,five,SATISFIED,SATISFIED
Sensor2,medio,449.081,449.163,0.08229,five,SATISFIED,SATISFIED
Sensor2,ruim,449.182,449.265,0.08274,five,SATISFIED,SATISFIED
Sensor2,medio,449.481,449.563,0.08232,five,SATISFIED,SATISFIED
Sensor2,bom,449.581,449.663,0.08221,five,SATISFIED,SATISFIED
Sensor2,ruim,451.18,451.263,0.08317,five,SATISFIED,SATISFIED
Sensor2,ruim,451.581,451.663,0.08245,five,SATISFIED,SATISFIED
Sensor2,medio,452.281,452.363,0.08227,five,SATISFIED,SATISFIED
Sensor2,ruim,452.48,452.563,0.08354,five,SATISFIED,SATISFIED
Sensor2,medio,452.884,452.964,0.07984,five,SATISFIED,SATISFIED
Sensor2,bom,453.083,453.164,0.08109,five,SATISFIED,SATISFIED
Sensor2,medio,459.682,459.763,0.08125,five,SATISFIED,SATISFIED
Sensor2,ruim,459.882,459.963,0.08126,five,SATISFIED,SATISFIED
Sensor2,medio,460.782,460.864,0.08183,five,SATISFIED,SATISFIED
Sensor2,ruim,460.982,461.063,0.08121,five,SATISFIED,SATISFIED
Sensor2,medio,461.482,461.563,0.08154,five,SATISFIED,SATISFIED
Sensor2,bom,461.582,461.664,0.08171,five,SATISFIED,SATISFIED
Sensor2,medio,464.181,464.263,0.08228,five,SATISFIED,SATISFIED
Sensor2,medio,464.281,464.364,0.08291,five,SATISFIED,SATISFIED
Sensor2,ruim,474.08,474.163,0.08355,five,SATISFIED,SATISFIED
Sensor2,medio,474.28,474.363,0.08343,five,SATISFIED,SATISFIED
Sensor2,bom,474.781,474.863,0.08231,five,SATISFIED,SATISFIED
Sensor2,medio,480.281,480.363,0.08198,five,SATISFIED,SATISFIED
Sensor2,ruim,480.385,480.463,0.0784,five,SATISFIED,SATISFIED
Sensor2,medio,480.88,480.964,0.08418,five,SATISFIED,SATISFIED
Sensor2,ruim,480.982,481.064,0.08183,five,SATISFIED,SATISFIED
Sensor2,medio,481.98,482.063,0.08323,five,SATISFIED,SATISFIED
Sensor2,ruim,482.281,482.363,0.08237,five,SATISFIED,SATISFIED
Sensor2,medio,482.881,482.964,0.08296,five,SATISFIED,SATISFIED
Sensor2,bom,483.081,483.164,0.08334,five,SATISFIED,SATISFIED
Sensor2,ruim,485.982,486.063,0.08075,five,SATISFIED,SATISFIED
Sensor2,medio,487.282,487.363,0.08119,five,SATISFIED,SATISFIED
Sensor2,bom,487.48,487.564,0.08381,five,SATISFIED,SATISFIED
Sensor2,medio,488.58,488.664,0.08452,five,SATISFIED,SATISFIED
Sensor2,ruim,488.78,488.863,0.08357,five,SATISFIED,SATISFIED
Sensor2,medio,489.08,489.163,0.08345,five,SATISFIED,SATISFIED
Sensor2,ruim,489.281,489.364,0.08286,five,SATISFIED,SATISFIED
Sensor2,ruim,490.48,490.563,0.08334,five,SATISFIED,SATISFIED
Sensor2,ruim,490.581,490.663,0.0823,five,SATISFIED,SATISFIED
Sensor2,ruim,490.681,490.763,0.08228,five,SATISFIED,SATISFIED
Sensor2,ruim,490.981,491.064,0.08262,five,SATISFIED,SATISFIED
Sensor2,ruim,491.881,491.963,0.08219,five,SATISFIED,SATISFIED
Sensor2,medio,494.283,494.364,0.08137,five,SATISFIED,SATISFIED
Sensor2,bom,494.582,494.665,0.08216,five,SATISFIED,SATISFIED
Sensor2,ruim,495.483,495.565,0.0813,five,SATISFIED,SATISFIED
Sensor2,bom,496.383,496.464,0.08149,five,SATISFIED,SATISFIED
Sensor2,ruim,497.983,498.063,0.08047,five,SATISFIED,SATISFIED
Sensor2,medio,498.18,498.263,0.0833,five,SATISFIED,SATISFIED
Sensor2,bom,498.48,498.563,0.08321,five,SATISFIED,SATISFIED
Sensor2,ruim,499.28,499.363,0.08321,five,SATISFIED,SATISFIED
Sensor2,medio,502.38,502.463,0.08307,five,SATISFIED,SATISFIED
Sensor2,bom,502.481,502.563,0.08225,five,SATISFIED,SATISFIED
Sensor2,medio,503.881,503.963,0.08215,five,SATISFIED,SATISFIED
Sensor2,bom,504.181,504.263,0.08245,five,SATISFIED,SATISFIED
Sensor2,ruim,511.38,511.463,0.08371,five,SATISFIED,SATISFIED
Sensor2,medio,512.78,512.864,0.08404,five,SATISFIED,SATISFIED
Sensor2,ruim,512.983,513.064,0.08138,five,SATISFIED,SATISFIED
Sensor2,ruim,513.781,513.863,0.08201,five,SATISFIED,SATISFIED
Sensor2,ruim,513.984,514.063,0.0791,five,SATISFIED,SATISFIED
Sensor2,ruim,520.48,520.563,0.08327,five,SATISFIED,SATISFIED
Sensor2,medio,523.78,523.863,0.08328,five,SATISFIED,SATISFIED
Sensor2,bom,523.98,524.063,0.08325,five,SATISFIED,SATISFIED
Sensor2,ruim,526.58,526.664,0.08387,five,SATISFIED,SATISFIED
Sensor2,medio,527.281,527.363,0.08216,five,SATISFIED,SATISFIED
Sensor2,medio,527.48,527.564,0.08381,five,SATISFIED,SATISFIED
Sensor2,medio,528.68,528.764,0.08365,five,SATISFIED,SATISFIED
Sensor2,bom,528.782,528.863,0.08071,five,SATISFIED,SATISFIED
Sensor2,medio,530.08,530.163,0.0832,five,SATISFIED,SATISFIED
Sensor2,bom,530.28,530.363,0.08305,five,SATISFIED,SATISFIED
Sensor2,ruim,530.882,530.964,0.08228,five,SATISFIED,SATISFIED
Sensor2,medio,535.38,535.463,0.08341,five,SATISFIED,SATISFIED
Sensor2,bom,535.68,535.763,0.08335,five,SATISFIED,SATISFIED
Sensor2,medio,536.28,536.364,0.08402,five,SATISFIED,SATISFIED
Sensor2,ruim,536.382,536.463,0.08082,five,SATISFIED,SATISFIED
Sensor2,bom,536.88,536.964,0.08423,five,SATISFIED,SATISFIED
Sensor2,medio,542.48,542.563,0.08315,five,SATISFIED,SATISFIED
Sensor2,bom,542.88,542.963,0.08342,five,SATISFIED,SATISFIED
Sensor2,medio,543.181,543.263,0.08252,five,SATISFIED,SATISFIED
