Tref:,1514231498,0.574726,=B1+C1

ID, Battery Level, Actual Sensor Risk Status, Collected Sensor Status, Data Sent?, T sensornode.collected (s), Tinst sensornode.collected (s)
0,99.93,low,low,false,0.931722,=H4+ I4,1514231499,0.506448
0,99.86,low,low,false,1.93175,=H5+ I5,1514231500,0.50648
0,99.79,low,low,false,2.93193,=H6+ I6,1514231501,0.506652
0,99.72,low,low,false,3.93186,=H7+ I7,1514231502,0.506582
0,99.65,low,low,false,4.93174,=H8+ I8,1514231503,0.506471
0,99.58,low,low,false,5.93171,=H9+ I9,1514231504,0.506439
0,99.51,low,low,false,6.93155,=H10+ I10,1514231505,0.506279
0,99.44,low,low,false,7.93171,=H11+ I11,1514231506,0.506433
0,99.37,low,low,false,8.93173,=H12+ I12,1514231507,0.506456
0,99.3,low,low,false,9.93175,=H13+ I13,1514231508,0.506472
0,99.23,low,low,false,10.9317,=H14+ I14,1514231509,0.506399
0,99.15,high,high,true,11.9317,=H15+ I15,1514231510,0.506437
0,99.089,high,high,false,12.0317,=H16+ I16,1514231510,0.606418
0,99.028,high,high,false,12.1326,=H17+ I17,1514231510,0.707319
0,98.967,high,high,false,12.2318,=H18+ I18,1514231510,0.806521
0,98.906,high,high,false,12.3316,=H19+ I19,1514231510,0.906369
0,98.845,high,high,false,12.4317,=H20+ I20,1514231511,0.00639089
0,98.784,high,high,false,12.5316,=H21+ I21,1514231511,0.106327
0,98.723,high,high,false,12.6317,=H22+ I22,1514231511,0.206405
0,98.662,high,high,false,12.7317,=H23+ I23,1514231511,0.306455
0,98.601,high,high,false,12.8317,=H24+ I24,1514231511,0.406435
0,98.54,high,high,false,12.9317,=H25+ I25,1514231511,0.506378
0,98.479,high,high,false,13.0316,=H26+ I26,1514231511,0.606372
0,98.418,high,high,false,13.1324,=H27+ I27,1514231511,0.70714
0,98.357,high,high,false,13.2318,=H28+ I28,1514231511,0.806576
0,98.296,high,high,false,13.3317,=H29+ I29,1514231511,0.906448
0,98.235,high,high,false,13.4317,=H30+ I30,1514231512,0.00639771
