@relation 'NOTRT-bodyhub_5,10,20_sensores'

@attribute 'Sensor remetente' {Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19}
@attribute ' Estado do Paciente' {bom,medio,ruim}
@attribute ' Enviado as (s)' numeric
@attribute ' Processado as (s)' numeric
@attribute ' Diff (s)' numeric
@attribute 'Numero de Sensores' {five,ten,twenty}
@attribute 'Real-time Mode' {'Real-time OFF'}
@attribute 'Cycle Time Constraint' {SATISFIED,VIOLATED}
@attribute 'Emergency Detection time Constraint' {SATISFIED,VIOLATED}

@data
Sensor5,medio,218.03,218069,0.03849,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,218782,218821,0.03957,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,219509,219548,0.03908,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,220242,220279,0.03785,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,220964,221003,0.03939,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,221714,221751,0.03785,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,222431,222472,0.04125,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,223188,223224,0.03666,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,223903,223942,0.03924,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,224653,224.69,0.0369,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,225.38,225.42,0.04006,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,226131,226168,0.03647,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,226863,226904,0.04109,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,227612,227649,0.03703,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,228335,228376,0.04083,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,229084,229119,0.03503,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,229795,229833,0.03804,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,230539,230578,0.03879,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,231264,231303,0.03877,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,232012,232.05,0.03765,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,232734,232773,0.0383,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,233504,233543,0.03817,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,234224,234263,0.03928,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,234983,235022,0.03871,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,235725,235764,0.03872,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,236475,236514,0.03906,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,237205,237246,0.04083,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,237952,237989,0.03758,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,238669,238709,0.04001,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,239404,239445,0.04071,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,240126,240163,0.0374,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,240874,240912,0.03766,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,241598,241639,0.04063,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,242352,242.39,0.03811,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,243067,243107,0.04021,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,243807,243845,0.03798,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,244531,244571,0.04046,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,245.28,245317,0.03668,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,245995,246035,0.03966,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,246751,246.79,0.03832,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,247472,247.51,0.03831,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,248217,248253,0.03654,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,248928,248966,0.0378,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,249685,249722,0.03711,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,250414,250453,0.03972,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,251154,251192,0.03814,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,251873,251915,0.04208,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,252626,252664,0.03755,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,253352,253391,0.03877,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,254098,254136,0.03775,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,254823,254864,0.04025,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,255.57,255608,0.03782,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,256284,256323,0.03868,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,257031,257069,0.03833,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,257738,257778,0.04006,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,258488,258525,0.03675,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,259.21,259248,0.03781,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,259964,260003,0.03901,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,260686,260728,0.04151,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,261441,261.48,0.03871,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,262182,262225,0.04247,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,262949,262987,0.03832,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,263668,263705,0.03765,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,264428,264465,0.03715,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,265158,265195,0.03767,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,265917,265953,0.0364,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,266644,266684,0.03979,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,267396,267434,0.03742,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,268127,268167,0.03917,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,268875,268913,0.03761,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,269595,269634,0.03907,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,270349,270387,0.0374,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,271075,271115,0.0403,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,271838,271875,0.03744,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,272545,272583,0.0379,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,273295,273331,0.03539,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,274025,274067,0.04114,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,274.8,274839,0.03819,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,275546,275585,0.03858,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,276316,276354,0.03855,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,277.06,277.1,0.04021,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,277812,277849,0.03719,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,278538,278578,0.03956,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,279293,279331,0.03731,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,280024,280061,0.03703,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,280775,280812,0.03738,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,281493,281532,0.03925,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,282242,282282,0.03942,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,282971,283011,0.04011,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,283727,283766,0.03933,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,284477,284515,0.03783,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,285227,285266,0.03876,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,285961,286,0.03891,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,286745,286789,0.04348,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,287498,287.54,0.04183,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,288.26,288299,0.03882,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,288987,289028,0.04116,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,289737,289777,0.04003,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,290471,290515,0.04403,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,291217,291257,0.04003,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,291946,291988,0.04176,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,292684,292725,0.04069,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,293412,293455,0.04282,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,294175,294215,0.04006,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,294.91,294952,0.04212,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,295659,295.7,0.04078,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,296.38,296422,0.04185,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,297134,297174,0.0394,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,297866,297907,0.04077,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,298625,298667,0.04116,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,299375,299417,0.04219,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,300128,300169,0.04082,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,300859,300899,0.03998,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,301599,301638,0.0389,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,302336,302378,0.04215,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,303106,303149,0.0427,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,303849,303889,0.04047,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,304599,304641,0.04135,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,305337,305379,0.0415,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,306101,306144,0.04296,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,306861,306904,0.04275,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,307642,307685,0.04325,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,308418,308.46,0.0424,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,309208,309.25,0.04215,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,309998,310043,0.04526,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,310792,310834,0.04194,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,311.56,311601,0.04051,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,312324,312365,0.04126,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,313085,313125,0.04036,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,313849,313891,0.04204,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,314608,314.65,0.04228,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,315395,315.44,0.04492,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,316178,316218,0.04053,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,316953,316995,0.04188,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,317738,317783,0.04471,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,318542,318588,0.04596,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,319343,319388,0.0445,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,320142,320187,0.04513,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,320944,320989,0.04436,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,321761,321801,0.04059,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,322537,322576,0.0381,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,323323,323364,0.04131,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,324.11,324149,0.03885,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,324894,324934,0.04031,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,325662,325.7,0.03746,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,326433,326471,0.03872,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,327178,327214,0.03655,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,327931,327971,0.03956,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,328678,328717,0.03938,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,329429,329467,0.03839,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,330174,330213,0.03899,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,330.92,330959,0.03934,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,331667,331706,0.0392,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,332424,332463,0.03928,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,333185,333224,0.03873,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,333934,333972,0.03755,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,334704,334745,0.04148,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,335487,335534,0.04646,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,336304,336344,0.03994,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,337881,337921,0.04048,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,339461,339504,0.04344,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,341048,341089,0.04046,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,342605,342648,0.04267,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,344132,344174,0.04158,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,345667,345709,0.04223,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,347.18,347221,0.04062,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,348688,348728,0.04015,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,350195,350236,0.04037,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,351688,351729,0.04066,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,352438,352.48,0.0417,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,353186,353228,0.04203,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,353944,353982,0.03798,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,354691,354731,0.03997,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,355.45,355492,0.04275,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,356229,356268,0.03814,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,357002,357044,0.04195,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,357772,357811,0.03905,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,358541,358583,0.04266,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,359308,359345,0.03778,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,360076,360117,0.04119,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,360832,360871,0.03939,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,361609,361652,0.04262,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,362385,362425,0.03991,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,363175,363218,0.04253,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,363.95,363986,0.03654,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,364.73,364771,0.04119,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,365482,365521,0.0384,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,366239,366279,0.03965,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,366999,367039,0.04028,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,367766,367809,0.04234,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,368532,368571,0.03825,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,369292,369333,0.04043,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,370055,370091,0.03608,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,370833,370874,0.04147,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,371597,371637,0.03977,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,372369,372411,0.04229,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,373122,373162,0.03985,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,373884,373925,0.04101,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,374626,374663,0.03757,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,375382,375422,0.03995,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,376134,376172,0.0378,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,376.88,376923,0.04289,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,377632,377672,0.03918,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,378.38,378.42,0.0405,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,379122,379.16,0.03825,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,379875,379917,0.0415,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,380637,380678,0.04124,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,381395,381438,0.04317,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,382163,382.2,0.03777,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,382901,382942,0.04064,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,383641,383679,0.03735,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,384.4,384441,0.04046,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,385187,385228,0.04012,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,385985,386027,0.0419,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,386783,386826,0.04323,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,387576,387.62,0.04363,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,388351,388.39,0.03869,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389117,389159,0.04178,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389264,389302,0.03819,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389412,389454,0.04264,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389573,389.62,0.04695,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389739,389782,0.04303,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,389889,389929,0.0399,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390037,390075,0.03763,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390187,390231,0.04308,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390351,390399,0.04749,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390519,390558,0.03934,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390664,390706,0.04264,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390819,390857,0.03787,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,390967,391005,0.03812,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391.12,391163,0.04316,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391277,391319,0.04157,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391424,391463,0.03874,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391.57,391608,0.03786,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391.72,391763,0.04383,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,391884,391927,0.04275,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392049,392.09,0.04062,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392192,392233,0.04113,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392348,392384,0.03574,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392492,392532,0.04039,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392647,392691,0.04365,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392803,392842,0.03834,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,392.95,392.99,0.03982,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,393097,393134,0.03643,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,393.25,393292,0.04179,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,393411,393456,0.04518,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,393573,393612,0.03835,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,394.32,394363,0.04271,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,395089,395126,0.03637,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,395837,395876,0.03937,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,396592,396.63,0.0379,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,397339,397378,0.03935,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,398841,398879,0.03743,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,400337,400376,0.03952,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,401811,401849,0.03826,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,403.3,403339,0.0397,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,404778,404817,0.03944,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,406248,406287,0.03892,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,407737,407776,0.0391,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,409251,409291,0.03926,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,410767,410806,0.03929,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,412289,412329,0.04011,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,413813,413853,0.03947,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,415276,415316,0.03996,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,416748,416789,0.04143,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,418279,418323,0.04358,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,419791,419.83,0.03881,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,421302,421341,0.03887,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,422808,422847,0.03893,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,424.31,424352,0.04175,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,425856,425895,0.0394,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,427411,427455,0.04376,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,428998,429041,0.04252,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,430592,430633,0.0407,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,432142,432185,0.04287,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,433691,433738,0.04653,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,435286,435329,0.04314,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,436863,436906,0.04323,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,438418,438462,0.04408,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,439969,440014,0.04462,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,441538,441583,0.04437,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,443121,443165,0.04427,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,444.7,444742,0.04178,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,ruim,445497,445539,0.0421,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,446267,446.31,0.04312,twenty,'Real-time OFF',SATISFIED,SATISFIED
Sensor5,medio,447033,447072,0.03902,twenty,'Real-time OFF',SATISFIED,SATISFIED
