Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor2,bom,31.8847,31.9695,0.0847379
Sensor2,bom,32.8848,32.9694,0.0846802
Sensor2,bom,33.8848,33.9694,0.0846376
Sensor2,bom,34885,34.9695,0.084542
Sensor2,bom,35.8849,35.9696,0.0846999
Sensor2,bom,36.8849,36.9695,0.084681
Sensor2,bom,37.8848,37.9695,0.0846592
Sensor2,bom,38.8846,38.9694,0.0848176
Sensor2,bom,39.8847,39.9696,0.0849204
Sensor2,bom,40.8846,40.9695,0.0848718
Sensor2,bom,41.8848,41.9694,0.0846345
Sensor2,bom,42.8847,42.9694,0.0847101
Sensor2,bom,43.8849,43.9695,0.0845891
Sensor2,bom,44.8848,44.9694,0.0846474
Sensor2,bom,45.8848,45.9694,0.084657
Sensor2,bom,46.8847,46.9694,0.0846741
Sensor2,bom,47.8847,47.9694,0.0847172
Sensor2,bom,48.8847,48.9694,0.0847027
Sensor2,bom,49.8847,49.9695,0.0848161
Sensor2,bom,50.8847,50.9694,0.0847444
Sensor2,bom,51.8848,51.9696,0.0847314
Sensor2,bom,52885,52.9694,0.0843746
Sensor2,bom,53885,53.9695,0.0845094
Sensor2,bom,54.8848,54.9695,0.0846563
Sensor2,bom,55.8849,55.9695,0.0845167
Sensor2,bom,56.8848,56.9696,0.0848016
Sensor2,bom,57.8849,57.9696,0.0846508
Sensor2,bom,58.8848,58.9696,0.0847406
Sensor2,bom,59.8848,59.9696,0.0847781
Sensor2,bom,60.8848,60.9696,0.084768
Sensor2,bom,61.8849,61.9693,0.0844461
Sensor2,bom,62.8847,62.9695,0.0847783
Sensor2,bom,63.8847,63.9694,0.0847345
Sensor2,bom,64.8849,64.9695,0.0846285
Sensor2,bom,65.8848,65.9694,0.084656
Sensor2,bom,66.8849,66.9694,0.0844589
Sensor2,bom,67.8848,67.9694,0.0846715
Sensor2,bom,68.8848,68.9695,0.0846683
Sensor2,bom,69885,69.9694,0.084392
Sensor2,bom,70.8848,70.9694,0.0845122
Sensor2,bom,71.8848,71.9696,0.0848026
Sensor2,bom,72.8848,72.9694,0.0845602
Sensor2,bom,73.8849,73.9694,0.0845433
Sensor2,bom,74.8849,74.9694,0.0844457
Sensor2,bom,75.8849,75.9696,0.0846749
Sensor2,bom,76.8848,76.9696,0.0847425
Sensor2,bom,77.8848,77.9695,0.0847362
Sensor2,bom,78.8847,78.9694,0.084705
Sensor2,bom,79885,79.9696,0.0846778
Sensor2,bom,80.8847,80.9695,0.0848052
Sensor2,bom,81.8848,81.9695,0.0847644
Sensor2,bom,82.8848,82.9696,0.0847577
Sensor2,bom,83.8848,83.9695,0.0847088
Sensor2,bom,84.8848,84.9696,0.084782
Sensor2,bom,85.8849,85.9696,0.0846649
Sensor2,bom,86.8848,86.9695,0.0847299
Sensor2,bom,87.8848,87.9694,0.084654
Sensor2,bom,88.8849,88.9696,0.0847046
Sensor2,bom,89.8849,89.9696,0.084681
Sensor2,bom,90.8848,90.9695,0.0847337
Sensor2,bom,91.8847,91.9695,0.0847651
Sensor2,bom,92.8847,92.9695,0.0847919
Sensor2,bom,93.8848,93.9696,0.0847356
Sensor2,bom,94.8848,94.9695,0.084704
Sensor2,bom,95.8847,95.9694,0.084659
Sensor2,bom,96.8848,96.9694,0.0846648
Sensor2,bom,97.8848,97.9694,0.0846275
Sensor2,bom,98.8847,98.9694,0.0847299
Sensor2,bom,99.8847,99.9694,0.0847053
Sensor2,bom,100885,100969,0.0847539
Sensor2,bom,101885,101.97,0.0848001
Sensor2,bom,102885,102969,0.0846958
Sensor2,bom,103885,103969,0.0845172
Sensor2,bom,104885,104.97,0.0849251
Sensor2,bom,105885,105969,0.0846827
Sensor2,bom,106885,106.97,0.0847577
Sensor2,bom,107885,107969,0.0845767
Sensor2,bom,108885,108.97,0.0847578
Sensor2,bom,109885,109969,0.084513
Sensor2,bom,110885,110969,0.0845333
Sensor2,bom,111885,111969,0.0845996
Sensor2,bom,112885,112.97,0.0848327
Sensor2,bom,113885,113.97,0.0846085
Sensor2,bom,114885,114.97,0.0848101
Sensor2,bom,115885,115969,0.0847226
Sensor2,bom,116885,116969,0.0846405
Sensor2,bom,117885,117.97,0.0846334
Sensor2,bom,118885,118969,0.0844984
Sensor2,bom,119885,119969,0.0846657
Sensor2,bom,120885,120969,0.0845909
Sensor2,bom,121885,121969,0.0844313
Sensor2,bom,122885,122.97,0.0846278
Sensor2,bom,123885,123969,0.0846035
Sensor2,bom,124885,124969,0.0846233
Sensor2,bom,125885,125969,0.0845399
Sensor2,bom,126885,126969,0.0847405
Sensor2,bom,127885,127969,0.0847461
Sensor2,bom,128885,128969,0.084704
Sensor2,bom,129885,129969,0.0844879
Sensor2,bom,130885,130.97,0.0847361
Sensor2,bom,131885,131969,0.084441
Sensor2,bom,132885,132969,0.0845668
Sensor2,bom,133885,133.97,0.0845141
Sensor2,bom,134885,134969,0.0844341
Sensor2,bom,135885,135969,0.0845413
Sensor2,bom,136885,136969,0.08469
Sensor2,bom,137885,137969,0.0843647
Sensor2,bom,138885,138969,0.084553
Sensor2,bom,139885,139969,0.0845897
Sensor2,bom,140885,140969,0.0844601
Sensor2,bom,141885,141969,0.0845807
Sensor2,bom,142885,142969,0.0847045
Sensor2,bom,143885,143969,0.0846589
Sensor2,bom,144885,144969,0.0846245
Sensor2,bom,145885,145969,0.0847458
Sensor2,bom,146885,146.97,0.0847662
Sensor2,bom,147885,147.97,0.084904
Sensor2,bom,148885,148969,0.0845928
Sensor2,bom,149885,149.97,0.0845899
Sensor2,bom,150885,150969,0.0845821
Sensor2,bom,151885,151969,0.0846634
Sensor2,bom,152885,152.97,0.0846791
Sensor2,bom,153885,153969,0.0846869
Sensor2,bom,154885,154969,0.08455
Sensor2,bom,155885,155.97,0.0846578
Sensor2,bom,156885,156.97,0.0846516
Sensor2,bom,157885,157.97,0.0846047
Sensor2,bom,158885,158969,0.084485
Sensor2,bom,159885,159969,0.0846485
Sensor2,bom,160885,160.97,0.0846745
Sensor2,bom,161885,161.97,0.0846758
Sensor2,bom,162885,162969,0.08465
Sensor2,bom,163885,163969,0.0847127
Sensor2,bom,164885,164.97,0.08474
Sensor2,bom,165885,165969,0.0845989
Sensor2,bom,166885,166969,0.0846765
Sensor2,bom,167885,167969,0.0845302
Sensor2,bom,168885,168969,0.0848851
Sensor2,bom,169885,169969,0.0846219
Sensor2,bom,170885,170969,0.0846048
Sensor2,bom,171885,171969,0.0846345
Sensor2,bom,172885,172969,0.0847127
Sensor2,bom,173885,173969,0.0844983
Sensor2,bom,174885,174969,0.0846243
Sensor2,bom,175885,175969,0.084693
Sensor2,bom,176885,176969,0.0846877
Sensor2,bom,177885,177969,0.0846918
Sensor2,bom,178885,178969,0.0847642
Sensor2,bom,179885,179969,0.0846925
Sensor2,bom,180885,180969,0.0848114
Sensor2,bom,181885,181969,0.0847584
Sensor2,bom,182885,182969,0.0848079
Sensor2,bom,183885,183969,0.0847607
Sensor2,bom,184885,184969,0.0846206
Sensor2,bom,185885,185969,0.0846
Sensor2,bom,186885,186.97,0.0847244
Sensor2,bom,187885,187969,0.0845162
Sensor2,bom,188885,188.97,0.0847098
Sensor2,bom,189885,189.97,0.0845431
Sensor2,bom,190885,190969,0.0845676
Sensor2,bom,191885,191969,0.084665
Sensor2,bom,192885,192.97,0.0848135
Sensor2,bom,193885,193.97,0.0848374
Sensor2,bom,194885,194969,0.0846193
Sensor2,bom,195885,195969,0.0847038
Sensor2,bom,196885,196969,0.084727
Sensor2,bom,197885,197969,0.0847122
Sensor2,bom,198885,198969,0.0847082
Sensor2,bom,199885,199969,0.084737
Sensor2,bom,200885,200969,0.0848626
Sensor2,bom,201885,201969,0.0847175
Sensor2,bom,202885,202969,0.0847063
Sensor2,bom,203885,203.97,0.0847774
Sensor2,bom,204885,204.97,0.0847459
Sensor2,bom,205885,205969,0.0846034
Sensor2,bom,206885,206969,0.0846465
Sensor2,bom,207885,207969,0.0846791
Sensor2,bom,208885,208.97,0.0847297
Sensor2,bom,209885,209.97,0.0847369
Sensor2,bom,210885,210.97,0.0846292
Sensor2,bom,211885,211.97,0.0847753
Sensor2,bom,212885,212969,0.0846607
Sensor2,bom,213885,213.97,0.0847492
Sensor2,bom,214885,214969,0.0847134
Sensor2,bom,215885,215969,0.0847792
Sensor2,bom,216885,216969,0.0848369
Sensor2,bom,217885,217969,0.0848491
Sensor2,bom,218885,218969,0.0846696
Sensor2,bom,219885,219969,0.0847427
Sensor2,bom,220885,220969,0.0846986
Sensor2,bom,221885,221969,0.0846118
Sensor2,bom,222885,222969,0.0847258
Sensor2,bom,223885,223969,0.0846553
Sensor2,bom,224885,224969,0.0847042
Sensor2,bom,225885,225.97,0.0846442
Sensor2,bom,226885,226969,0.0845846
Sensor2,bom,227885,227969,0.0844943
Sensor2,bom,228885,228969,0.0845623
Sensor2,bom,229885,229969,0.0846523
Sensor2,bom,230885,230969,0.0846357
Sensor2,bom,231885,231969,0.0844735
Sensor2,bom,232885,232969,0.0846536
Sensor2,bom,233885,233969,0.0847217
Sensor2,bom,234885,234969,0.0847455
Sensor2,bom,235885,235.97,0.0846671
Sensor2,bom,236885,236.97,0.0846809
Sensor2,bom,237885,237.97,0.0846748
Sensor2,bom,238885,238969,0.0846299
Sensor2,bom,239885,239969,0.0847283
Sensor2,bom,240885,240.97,0.0849088
Sensor2,bom,241885,241.97,0.0847423
Sensor2,bom,242885,242.97,0.0847311
Sensor2,bom,243885,243969,0.0846391
Sensor2,bom,244885,244.97,0.0847514
Sensor2,bom,245885,245.97,0.0848312
Sensor2,bom,246885,246969,0.0846249
Sensor2,bom,247885,247.97,0.0848297
Sensor2,bom,248885,248969,0.0845345
Sensor2,bom,249885,249969,0.0847385
Sensor2,bom,250885,250.97,0.0845532
Sensor2,bom,251885,251.97,0.084655
Sensor2,bom,252885,252.97,0.0847185
Sensor2,bom,253885,253969,0.0845557
Sensor2,bom,254885,254969,0.0846114
Sensor2,bom,255885,255969,0.0845636
Sensor2,bom,256885,256969,0.0846601
Sensor2,bom,257885,257.97,0.0847971
Sensor2,bom,258885,258.97,0.0848249
Sensor2,bom,259885,259.97,0.0847947
Sensor2,bom,260885,260969,0.0846678
Sensor2,bom,261885,261.97,0.0848442
Sensor2,bom,262885,262.97,0.0847838
Sensor2,bom,263885,263969,0.0847232
Sensor2,bom,264885,264969,0.0848222
Sensor2,bom,265885,265.97,0.0850157
Sensor2,bom,266885,266969,0.0847837
Sensor2,bom,267885,267969,0.0848264
Sensor2,bom,268885,268.97,0.0848354
Sensor2,bom,269885,269969,0.0848214
Sensor2,bom,270885,270969,0.084671
Sensor2,bom,271885,271.97,0.0847972
Sensor2,bom,272885,272969,0.0847242
Sensor2,bom,273885,273.97,0.0848099
Sensor2,bom,274885,274969,0.0846455
Sensor2,bom,275885,275969,0.0845994
Sensor2,bom,276885,276969,0.0845813
Sensor2,bom,277885,277969,0.0846115
Sensor2,bom,278885,278969,0.084705
Sensor2,bom,279885,279969,0.0847095
Sensor2,bom,280885,280.97,0.0848776
Sensor2,bom,281885,281969,0.0847453
Sensor2,bom,282885,282969,0.0847187
Sensor2,bom,283885,283969,0.084571
Sensor2,bom,284885,284.97,0.0846987
Sensor2,bom,285885,285.97,0.0846888
Sensor2,bom,286885,286969,0.0846645
Sensor2,bom,287885,287969,0.0845714
Sensor2,bom,288885,288.97,0.0847985
Sensor2,bom,289885,289.97,0.0847363
Sensor2,bom,290885,290969,0.0846646
Sensor2,bom,291885,291969,0.0846524
Sensor2,bom,292885,292969,0.0845706
Sensor2,bom,293885,293969,0.0843831
Sensor2,bom,294885,294969,0.0847231
Sensor2,bom,295885,295969,0.0847543
Sensor2,bom,296885,296969,0.0846584
Sensor2,bom,297885,297969,0.0846184
Sensor2,bom,298885,298.97,0.0846742
Sensor2,bom,299885,299969,0.0846994
Sensor2,bom,300885,300969,0.0844799
Sensor3,bom,5.89066,5.96971,0.079047
Sensor3,bom,6.89066,6.96951,0.078844
Sensor3,bom,7.89078,7.96955,0.0787656
Sensor3,bom,8.89072,8.96959,0.0788712
Sensor3,bom,9.89079,9.96966,0.0788652
Sensor3,bom,10.8908,10.9696,0.078775
Sensor3,bom,11.8909,11.9695,0.0786598
Sensor3,bom,12891,12.9696,0.0786043
Sensor3,bom,13.8907,13.9697,0.0789383
Sensor3,bom,14.8907,14.9701,0.0794368
Sensor3,bom,15.8908,15.9695,0.0787681
Sensor3,bom,16.8908,16.9696,0.0787756
Sensor3,bom,17.8907,17.9695,0.0788415
Sensor3,bom,18891,18.9696,0.0786016
Sensor3,bom,19.8909,19.9696,0.0786294
Sensor3,bom,20.8907,20.9697,0.0789692
Sensor3,bom,21.8907,21.9695,0.0787553
Sensor3,bom,22.8906,22.9694,0.0788276
Sensor3,bom,23.8907,23.9696,0.0788808
Sensor3,bom,24.8907,24.9695,0.0788832
Sensor3,bom,25.8905,25.9696,0.0790264
Sensor3,bom,26.8907,26.9695,0.0787983
Sensor3,bom,27.8907,27.9696,0.0789217
Sensor3,bom,28.8909,28.9696,0.0787297
Sensor3,bom,29.8907,29.9695,0.0787389
Sensor3,bom,30.8907,30.9694,0.0787905
Sensor3,bom,31.8907,31.9696,0.0788422
Sensor3,bom,32.8908,32.9696,0.0787906
Sensor3,bom,33.8907,33.9695,0.0788885
Sensor3,bom,34.8909,34.9696,0.0787103
Sensor3,bom,35.8909,35.9697,0.0788215
Sensor3,bom,36.8908,36.9696,0.0788339
Sensor3,bom,37.8908,37.9696,0.0788338
Sensor3,bom,38.8906,38.9695,0.0789755
Sensor3,bom,39.8907,39.9697,0.0790415
Sensor3,bom,40.8906,40.9696,0.079014
Sensor3,bom,41.8907,41.9695,0.078759
Sensor3,bom,42.8907,42.9695,0.078841
Sensor3,bom,43.8908,43.9696,0.0787698
Sensor3,bom,44.8907,44.9695,0.0788187
Sensor3,bom,45.8907,45.9695,0.0788461
Sensor3,bom,46.8906,46.9695,0.0788307
Sensor3,bom,47.8907,47.9695,0.0788712
Sensor3,bom,48.8906,48.9695,0.0789244
Sensor3,bom,49.8906,49.9696,0.0790362
Sensor3,bom,50.8905,50.9695,0.0789559
Sensor3,bom,51.8908,51.9697,0.0788727
Sensor3,bom,52891,52.9695,0.0785069
Sensor3,bom,53891,53.9696,0.0785912
Sensor3,bom,54.8908,54.9696,0.0787279
Sensor3,bom,55.8909,55.9697,0.0787788
Sensor3,bom,56.8907,56.9697,0.0789931
Sensor3,bom,57.8909,57.9697,0.078801
Sensor3,bom,58.8908,58.9697,0.0788646
Sensor3,bom,59.8908,59.9697,0.0788814
Sensor3,bom,60.8908,60.9697,0.0789211
Sensor3,bom,61.8908,61.9694,0.0786059
Sensor3,bom,62.8906,62.9696,0.0790046
Sensor3,bom,63.8906,63.9695,0.0789635
Sensor3,bom,64.8908,64.9696,0.0787442
Sensor3,bom,65.8907,65.9695,0.0788258
Sensor3,bom,66.8909,66.9695,0.0785534
Sensor3,bom,67.8908,67.9695,0.0787122
Sensor3,bom,68.8908,68.9696,0.0787352
Sensor3,bom,69891,69.9695,0.078484
Sensor3,bom,70.8908,70.9694,0.0786849
Sensor3,bom,71.8908,71.9697,0.0789001
Sensor3,bom,72.8908,72.9695,0.0787191
Sensor3,bom,73.8909,73.9695,0.0786397
Sensor3,bom,74.8908,74.9695,0.0786624
Sensor3,bom,75.8909,75.9697,0.0787942
Sensor3,bom,76.8908,76.9697,0.0788732
Sensor3,bom,77.8907,77.9696,0.0788986
Sensor3,bom,78.8907,78.9695,0.0788657
Sensor3,bom,79891,79.9697,0.0787732
Sensor3,bom,80.8908,80.9696,0.0788561
Sensor3,bom,81.8907,81.9696,0.078962
Sensor3,bom,82.8907,82.9697,0.0790205
Sensor3,bom,83.8909,83.9696,0.0787247
Sensor3,bom,84.8908,84.9697,0.0788741
Sensor3,bom,85891,85.9697,0.0787381
Sensor3,bom,86.8908,86.9696,0.0788464
Sensor3,bom,87.8907,87.9695,0.0787988
Sensor3,bom,88.8908,88.9697,0.0788564
Sensor3,bom,89.8909,89.9697,0.0787575
Sensor3,bom,90.8907,90.9697,0.078946
Sensor3,bom,91.8908,91.9696,0.0788157
Sensor3,bom,92.8907,92.9696,0.0788861
Sensor3,bom,93.8909,93.9697,0.0788278
Sensor3,bom,94.8907,94.9696,0.078843
Sensor3,bom,95.8907,95.9695,0.0788233
Sensor3,bom,96.8907,96.9695,0.0787882
Sensor3,bom,97.8907,97.9695,0.0787602
Sensor3,bom,98.8906,98.9695,0.078945
Sensor3,bom,99.8907,99.9695,0.0787964
Sensor3,bom,100891,100.97,0.0788796
Sensor3,bom,101891,101.97,0.0788806
Sensor3,bom,102891,102969,0.078811
Sensor3,bom,103891,103969,0.07869
Sensor3,bom,104891,104.97,0.0791201
Sensor3,bom,105891,105.97,0.0788718
Sensor3,bom,106891,106.97,0.0790535
Sensor3,bom,107891,107.97,0.0787175
Sensor3,bom,108891,108.97,0.0789638
Sensor3,bom,109891,109.97,0.0787412
Sensor3,bom,110891,110.97,0.0787351
Sensor3,bom,111891,111969,0.0788377
Sensor3,bom,112891,112.97,0.0790159
Sensor3,bom,113891,113.97,0.0787557
Sensor3,bom,114891,114.97,0.079062
Sensor3,bom,115891,115.97,0.0788252
Sensor3,bom,116891,116.97,0.0787011
Sensor3,bom,117891,117.97,0.0787164
Sensor3,bom,118891,118969,0.078575
Sensor3,bom,119891,119969,0.0787872
Sensor3,bom,120891,120.97,0.0786967
Sensor3,bom,121891,121.97,0.0786065
Sensor3,bom,122891,122.97,0.0789025
Sensor3,bom,123891,123.97,0.0787706
Sensor3,bom,124891,124.97,0.078765
Sensor3,bom,125891,125.97,0.0787451
Sensor3,bom,126891,126.97,0.078959
Sensor3,bom,127891,127.97,0.078962
Sensor3,bom,128891,128.97,0.0789432
Sensor3,bom,129891,129969,0.0786676
Sensor3,bom,130891,130.97,0.0789902
Sensor3,bom,131891,131.97,0.0786301
Sensor3,bom,132891,132.97,0.0786812
Sensor3,bom,133891,133.97,0.0786462
Sensor3,bom,134891,134.97,0.078538
Sensor3,bom,135891,135969,0.078677
Sensor3,bom,136891,136.97,0.0788484
Sensor3,bom,137891,137.97,0.0785498
Sensor3,bom,138891,138.97,0.0786856
Sensor3,bom,139891,139.97,0.0787363
Sensor3,bom,140891,140969,0.078645
Sensor3,bom,141891,141.97,0.0787382
Sensor3,bom,142891,142.97,0.0788393
Sensor3,bom,143891,143969,0.0788073
Sensor3,bom,144891,144969,0.0787749
Sensor3,bom,145891,145.97,0.0788848
Sensor3,bom,146891,146.97,0.079016
Sensor3,bom,147891,147.97,0.0790497
Sensor3,bom,148891,148.97,0.0787491
Sensor3,bom,149891,149.97,0.0787442
Sensor3,bom,150891,150.97,0.0786801
Sensor3,bom,151891,151.97,0.0788216
Sensor3,bom,152891,152.97,0.0788508
Sensor3,bom,153891,153.97,0.0788559
Sensor3,bom,154891,154.97,0.0787286
Sensor3,bom,155891,155.97,0.0786938
Sensor3,bom,156891,156.97,0.0787056
Sensor3,bom,157891,157.97,0.0786643
Sensor3,bom,158891,158.97,0.0785408
Sensor3,bom,159891,159.97,0.0788659
Sensor3,bom,160891,160.97,0.0787725
Sensor3,bom,161891,161.97,0.0788019
Sensor3,bom,162891,162.97,0.0788592
Sensor3,bom,163891,163.97,0.0788625
Sensor3,bom,164891,164.97,0.0788587
Sensor3,bom,165891,165969,0.0787446
Sensor3,bom,166891,166.97,0.0787838
Sensor3,bom,167891,167969,0.0786582
Sensor3,bom,168891,168.97,0.0789815
Sensor3,bom,169891,169.97,0.0787942
Sensor3,bom,170891,170.97,0.0788157
Sensor3,bom,171891,171969,0.0788208
Sensor3,bom,172891,172.97,0.0788658
Sensor3,bom,173891,173969,0.0786248
Sensor3,bom,174891,174969,0.0787648
Sensor3,bom,175891,175.97,0.0788267
Sensor3,bom,176891,176.97,0.0788124
Sensor3,bom,177891,177.97,0.0789054
Sensor3,bom,178.89,178.97,0.0791068
Sensor3,bom,179891,179969,0.0788937
Sensor3,bom,180891,180.97,0.0790479
Sensor3,bom,181891,181.97,0.0788724
Sensor3,bom,182891,182.97,0.0789654
Sensor3,bom,183891,183.97,0.0789128
Sensor3,bom,184891,184.97,0.0787145
Sensor3,bom,185891,185.97,0.078763
Sensor3,bom,186891,186.97,0.0788602
Sensor3,bom,187891,187.97,0.0786543
Sensor3,bom,188891,188.97,0.0788655
Sensor3,bom,189891,189.97,0.0785995
Sensor3,bom,190891,190969,0.0786925
Sensor3,bom,191891,191969,0.0787882
Sensor3,bom,192891,192.97,0.0788902
Sensor3,bom,193891,193.97,0.0789636
Sensor3,bom,194891,194969,0.0787951
Sensor3,bom,195.89,195969,0.0789885
Sensor3,bom,196891,196.97,0.0789077
Sensor3,bom,197891,197.97,0.0788775
Sensor3,bom,198891,198969,0.0788749
Sensor3,bom,199891,199.97,0.0788697
Sensor3,bom,200.89,200.97,0.0790948
Sensor3,bom,201891,201.97,0.0789534
Sensor3,bom,202891,202.97,0.0788905
Sensor3,bom,203891,203.97,0.079042
Sensor3,bom,204891,204.97,0.0789015
Sensor3,bom,205891,205.97,0.0787251
Sensor3,bom,206891,206.97,0.0788333
Sensor3,bom,207891,207969,0.0788624
Sensor3,bom,208891,208.97,0.0788722
Sensor3,bom,209891,209.97,0.0789235
Sensor3,bom,210891,210.97,0.0787549
Sensor3,bom,211891,211.97,0.0790548
Sensor3,bom,212891,212.97,0.0788467
Sensor3,bom,213891,213.97,0.078837
Sensor3,bom,214891,214.97,0.0788075
Sensor3,bom,215891,215.97,0.0789128
Sensor3,bom,216891,216.97,0.0790057
Sensor3,bom,217891,217.97,0.0790062
Sensor3,bom,218891,218.97,0.0787738
Sensor3,bom,219891,219.97,0.0789658
Sensor3,bom,220891,220.97,0.0788533
Sensor3,bom,221891,221.97,0.0787197
Sensor3,bom,222891,222.97,0.0788352
Sensor3,bom,223891,223969,0.0788236
Sensor3,bom,224891,224.97,0.0789012
Sensor3,bom,225891,225.97,0.0788601
Sensor3,bom,226891,226.97,0.0788034
Sensor3,bom,227891,227.97,0.078725
Sensor3,bom,228891,228.97,0.0787361
Sensor3,bom,229891,229.97,0.078855
Sensor3,bom,230891,230.97,0.0787926
Sensor3,bom,231891,231.97,0.0786848
Sensor3,bom,232891,232.97,0.0788678
Sensor3,bom,233891,233.97,0.0788773
Sensor3,bom,234891,234.97,0.078953
Sensor3,bom,235891,235.97,0.0789221
Sensor3,bom,236891,236.97,0.0788146
Sensor3,bom,237891,237.97,0.0788342
Sensor3,bom,238891,238.97,0.0788199
Sensor3,bom,239891,239.97,0.0787748
Sensor3,bom,240891,240.97,0.0790482
Sensor3,bom,241891,241.97,0.0788605
Sensor3,bom,242891,242.97,0.0788501
Sensor3,bom,243891,243.97,0.078824
Sensor3,bom,244891,244.97,0.0788038
Sensor3,bom,245891,245.97,0.0790232
Sensor3,bom,246891,246.97,0.0788074
Sensor3,bom,247891,247.97,0.07903
Sensor3,bom,248891,248969,0.0787409
Sensor3,bom,249891,249.97,0.0789
Sensor3,bom,250891,250.97,0.078708
Sensor3,bom,251891,251.97,0.0789317
Sensor3,bom,252891,252.97,0.078936
Sensor3,bom,253891,253.97,0.0787588
Sensor3,bom,254891,254.97,0.0787691
Sensor3,bom,255891,255.97,0.0786901
Sensor3,bom,256891,256969,0.0787999
Sensor3,bom,257891,257.97,0.0788839
Sensor3,bom,258891,258.97,0.078985
Sensor3,bom,259891,259.97,0.079018
Sensor3,bom,260891,260.97,0.0788696
Sensor3,bom,261891,261.97,0.0790058
Sensor3,bom,262891,262.97,0.078984
Sensor3,bom,263891,263.97,0.0789766
Sensor3,bom,264891,264.97,0.0789704
Sensor3,bom,265891,265.97,0.0791264
Sensor3,bom,266891,266.97,0.0788927
Sensor3,bom,267891,267.97,0.0790862
Sensor3,bom,268891,268.97,0.0789259
Sensor3,bom,269891,269.97,0.0789576
Sensor3,bom,270891,270969,0.0787878
Sensor3,bom,271891,271.97,0.0789511
Sensor3,bom,272891,272.97,0.0788089
Sensor3,bom,273891,273.97,0.0789962
Sensor3,bom,274891,274.97,0.0788682
Sensor3,bom,275891,275.97,0.078861
Sensor3,bom,276891,276.97,0.0787752
Sensor3,bom,277891,277.97,0.0787783
Sensor3,bom,278891,278.97,0.0788862
Sensor3,bom,279891,279.97,0.0789269
Sensor3,bom,280891,280.97,0.0790082
Sensor3,bom,281891,281.97,0.0788614
Sensor3,bom,282891,282.97,0.0789283
Sensor3,bom,283891,283.97,0.078747
Sensor3,bom,284891,284.97,0.0788789
Sensor3,bom,285891,285.97,0.078848
Sensor3,bom,286891,286.97,0.0787705
Sensor3,bom,287891,287969,0.0786298
Sensor3,bom,288891,288.97,0.0789426
Sensor3,bom,289891,289.97,0.0788168
Sensor3,bom,290891,290.97,0.0787963
Sensor3,bom,291891,291.97,0.0788927
Sensor3,bom,292891,292.97,0.0786828
Sensor3,bom,293891,293.97,0.0785397
Sensor3,bom,294891,294969,0.0787985
Sensor3,bom,295891,295969,0.0788538
Sensor3,bom,296891,296.97,0.0787446
Sensor3,bom,297891,297.97,0.0787981
Sensor3,bom,298891,298.97,0.0788742
Sensor3,bom,299891,299.97,0.0789589
Sensor3,bom,300891,300.97,0.0785813
Sensor4,bom,6.89674,6.9696,0.0728658
Sensor4,bom,7.8972,7.96964,0.0724444
Sensor4,bom,8.89681,8.96968,0.0728689
Sensor4,bom,9.89684,9.96975,0.0729167
Sensor4,bom,10.8968,10.9697,0.0728775
Sensor4,bom,11.8969,11.9696,0.072697
Sensor4,bom,12897,12.9697,0.0726773
Sensor4,bom,13.8968,13.9697,0.0729041
Sensor4,bom,14.8968,14.9702,0.0734833
Sensor4,bom,15.8969,15.9696,0.0726904
Sensor4,bom,16.8969,16.9696,0.0727468
Sensor4,bom,17.8968,17.9696,0.0727714
Sensor4,bom,18.8971,18.9697,0.0725884
Sensor4,bom,19.8971,19.9696,0.072534
Sensor4,bom,20.8969,20.9697,0.0727961
Sensor4,bom,21.8968,21.9695,0.0727256
Sensor4,bom,22.8968,22.9695,0.0727355
Sensor4,bom,23.8969,23.9697,0.0727627
Sensor4,bom,24.8968,24.9696,0.0728435
Sensor4,bom,25.8967,25.9697,0.072936
Sensor4,bom,26897,26.9696,0.072661
Sensor4,bom,27.8968,27.9697,0.0728355
Sensor4,bom,28897,28.9697,0.0727077
Sensor4,bom,29.8968,29.9696,0.0728213
Sensor4,bom,30.8967,30.9695,0.0728826
Sensor4,bom,31.8969,31.9697,0.0727393
Sensor4,bom,32.8968,32.9696,0.0728138
Sensor4,bom,33.8967,33.9696,0.0729195
Sensor4,bom,34.8969,34.9697,0.0728211
Sensor4,bom,35.8968,35.9698,0.0729431
Sensor4,bom,36.8968,36.9697,0.0729798
Sensor4,bom,37.8967,37.9697,0.0729269
Sensor4,bom,38.8966,38.9696,0.0730775
Sensor4,bom,39.8967,39.9698,0.0731123
Sensor4,bom,40.8966,40.9697,0.0731249
Sensor4,bom,41.8968,41.9696,0.0727392
Sensor4,bom,42.8966,42.9696,0.07304
Sensor4,bom,43.8969,43.9697,0.0728231
Sensor4,bom,44.8968,44.9696,0.0728477
Sensor4,bom,45.8966,45.9696,0.0729818
Sensor4,bom,46.8967,46.9696,0.0728781
Sensor4,bom,47.8967,47.9696,0.0729255
Sensor4,bom,48.8966,48.9696,0.0730155
Sensor4,bom,49.8966,49.9697,0.0730911
Sensor4,bom,50.8966,50.9696,0.0730324
Sensor4,bom,51.8969,51.9698,0.0729013
Sensor4,bom,52.8971,52.9696,0.0724931
Sensor4,bom,53.8971,53.9697,0.0725736
Sensor4,bom,54897,54.9696,0.0726121
Sensor4,bom,55897,55.9698,0.0727383
Sensor4,bom,56.8968,56.9698,0.0729926
