Tref:,1514236973,0.353132,=B1+C1

ID, Battery Level, Actual Sensor Risk Status, Collected Sensor Status, Data Sent?, T sensornode.collected (s), Tinst sensornode.collected (s)
3,99.97,low,low,false,0.97103,=H4+ I4,1514236974,0.324162
3,99.94,low,low,false,1.97079,=H5+ I5,1514236975,0.323919
3,99.91,low,low,false,2.97087,=H6+ I6,1514236976,0.324003
3,99.88,low,low,false,3.97093,=H7+ I7,1514236977,0.324065
3,99.85,low,low,false,4.97078,=H8+ I8,1514236978,0.323916
3,99.82,low,low,false,5.97067,=H9+ I9,1514236979,0.323806
3,99.79,low,low,false,6.9715,=H10+ I10,1514236980,0.324636
3,99.76,low,low,false,7.97109,=H11+ I11,1514236981,0.324225
3,99.73,low,low,false,8.97099,=H12+ I12,1514236982,0.324122
3,99.7,low,low,false,9.97095,=H13+ I13,1514236983,0.324078
3,99.67,low,low,false,10.9712,=H14+ I14,1514236984,0.324291
3,99.64,low,high,false,11.9708,=H15+ I15,1514236985,0.323958
3,99.61,low,moderate,false,12.9709,=H16+ I16,1514236986,0.323997
3,99.58,low,high,false,13.971,=H17+ I17,1514236987,0.324166
3,99.54,high,high,true,14.9711,=H18+ I18,1514236988,0.324241
3,99.519,high,high,false,15.0732,=H19+ I19,1514236988,0.426292
3,99.498,high,high,false,15.1728,=H20+ I20,1514236988,0.525897
3,99.477,high,high,false,15.2722,=H21+ I21,1514236988,0.625327
3,99.456,high,high,false,15.3711,=H22+ I22,1514236988,0.724236
3,99.435,high,high,false,15.4711,=H23+ I23,1514236988,0.824248
3,99.414,high,high,false,15.5711,=H24+ I24,1514236988,0.924184
3,99.393,high,high,false,15.6716,=H25+ I25,1514236989,0.0247041
3,99.372,high,high,false,15.7711,=H26+ I26,1514236989,0.124224
3,99.351,high,high,false,15.8711,=H27+ I27,1514236989,0.224183
3,99.33,high,high,false,15.971,=H28+ I28,1514236989,0.324176
3,99.309,high,high,false,16.0711,=H29+ I29,1514236989,0.424273
3,99.288,high,high,false,16.171,=H30+ I30,1514236989,0.524148
3,99.267,high,high,false,16.2711,=H31+ I31,1514236989,0.624233
3,99.246,high,high,false,16.3712,=H32+ I32,1514236989,0.724288
3,99.225,high,high,false,16.471,=H33+ I33,1514236989,0.824118
3,99.204,high,high,false,16.5712,=H34+ I34,1514236989,0.924311
3,99.183,high,high,false,16.6714,=H35+ I35,1514236990,0.0244894
3,99.162,high,high,false,16.771,=H36+ I36,1514236990,0.124171
3,99.141,high,high,false,16.871,=H37+ I37,1514236990,0.224126
3,99.12,high,high,false,16.971,=H38+ I38,1514236990,0.324114
3,99.099,high,high,false,17.071,=H39+ I39,1514236990,0.424172
3,99.078,high,high,false,17.1718,=H40+ I40,1514236990,0.524912
3,99.057,high,high,false,17.2711,=H41+ I41,1514236990,0.624195
3,99.036,high,high,false,17.3711,=H42+ I42,1514236990,0.724207
3,99.015,high,high,false,17.4709,=H43+ I43,1514236990,0.82408
3,98.994,high,high,false,17.5711,=H44+ I44,1514236990,0.924205
3,98.973,high,high,false,17.671,=H45+ I45,1514236991,0.0241682
3,98.952,high,high,false,17.771,=H46+ I46,1514236991,0.124117
3,98.931,high,high,false,17.871,=H47+ I47,1514236991,0.224155
3,98.91,high,high,false,17.9711,=H48+ I48,1514236991,0.324216
3,98.889,high,high,false,18.0712,=H49+ I49,1514236991,0.424299
3,98.868,high,high,false,18.1712,=H50+ I50,1514236991,0.524286
3,98.847,high,high,false,18.271,=H51+ I51,1514236991,0.624174
3,98.826,high,high,false,18.3709,=H52+ I52,1514236991,0.724041
3,98.805,high,high,false,18.4711,=H53+ I53,1514236991,0.824209
3,98.784,high,high,false,18.571,=H54+ I54,1514236991,0.924122
3,98.763,high,high,false,18.671,=H55+ I55,1514236992,0.0241538
3,98.742,high,high,false,18.771,=H56+ I56,1514236992,0.124086
3,98.721,high,high,false,18.871,=H57+ I57,1514236992,0.22416
3,98.7,high,high,false,18.971,=H58+ I58,1514236992,0.324168
3,98.679,high,high,false,19.0711,=H59+ I59,1514236992,0.424195
3,98.658,high,high,false,19.1716,=H60+ I60,1514236992,0.524712
3,98.637,high,high,false,19.2721,=H61+ I61,1514236992,0.625261
3,98.616,high,high,false,19.3711,=H62+ I62,1514236992,0.724187
3,98.595,high,high,false,19.4709,=H63+ I63,1514236992,0.824044
3,98.574,high,high,false,19.5709,=H64+ I64,1514236992,0.924056
3,98.553,high,high,false,19.671,=H65+ I65,1514236993,0.0241081
3,98.532,high,high,false,19.7709,=H66+ I66,1514236993,0.124035
3,98.511,high,high,false,19.8705,=H67+ I67,1514236993,0.223665
3,98.49,high,high,false,19.9709,=H68+ I68,1514236993,0.324015
3,98.469,high,high,false,20.0706,=H69+ I69,1514236993,0.423703
3,98.448,high,high,false,20.1708,=H70+ I70,1514236993,0.523949
3,98.427,high,high,false,20.2709,=H71+ I71,1514236993,0.623994
3,98.406,high,high,false,20.3709,=H72+ I72,1514236993,0.724025
3,98.385,high,high,false,20.4709,=H73+ I73,1514236993,0.824045
3,98.364,high,high,false,20.5709,=H74+ I74,1514236993,0.924019
3,98.343,high,high,false,20.6708,=H75+ I75,1514236994,0.0239665
3,98.322,high,high,false,20.771,=H76+ I76,1514236994,0.124083
3,98.301,high,high,false,20.8709,=H77+ I77,1514236994,0.223999
3,98.28,high,high,false,20.9721,=H78+ I78,1514236994,0.325244
3,98.259,high,high,false,21.0738,=H79+ I79,1514236994,0.426965
3,98.238,high,high,false,21.1712,=H80+ I80,1514236994,0.524286
3,98.217,high,high,false,21.2707,=H81+ I81,1514236994,0.623862
3,98.196,high,high,false,21.3711,=H82+ I82,1514236994,0.72422
3,98.175,high,high,false,21.4718,=H83+ I83,1514236994,0.824885
3,98.154,high,high,false,21.5725,=H84+ I84,1514236994,0.925653
3,98.133,high,high,false,21.6712,=H85+ I85,1514236995,0.0243774
3,98.112,high,high,false,21.7709,=H86+ I86,1514236995,0.124065
3,98.091,high,high,false,21.8714,=H87+ I87,1514236995,0.224558
3,98.07,high,high,false,21.9721,=H88+ I88,1514236995,0.325237
3,98.049,high,high,false,22.0711,=H89+ I89,1514236995,0.424272
3,98.028,high,high,false,22.1714,=H90+ I90,1514236995,0.524486
3,98.007,high,high,false,22.2713,=H91+ I91,1514236995,0.624479
3,97.986,high,high,false,22.3721,=H92+ I92,1514236995,0.725214
3,97.965,high,high,false,22.4735,=H93+ I93,1514236995,0.826596
3,97.944,high,high,false,22.5707,=H94+ I94,1514236995,0.92387
3,97.923,high,high,false,22.6719,=H95+ I95,1514236996,0.0250558
3,97.902,high,high,false,22.7709,=H96+ I96,1514236996,0.124015
3,97.881,high,high,false,22.8709,=H97+ I97,1514236996,0.224081
3,97.86,high,high,false,22.9714,=H98+ I98,1514236996,0.324546
3,97.839,high,high,false,23.0712,=H99+ I99,1514236996,0.424354
3,97.818,high,high,false,23.1718,=H100+ I100,1514236996,0.524981
3,97.797,high,high,false,23.2709,=H101+ I101,1514236996,0.62408
3,97.776,high,high,false,23.371,=H102+ I102,1514236996,0.724139
3,97.755,high,high,false,23.4722,=H103+ I103,1514236996,0.825381
3,97.734,high,high,false,23.5711,=H104+ I104,1514236996,0.924226
3,97.713,high,high,false,23.671,=H105+ I105,1514236997,0.0241735
3,97.692,high,high,false,23.7711,=H106+ I106,1514236997,0.124196
3,97.671,high,high,false,23.8712,=H107+ I107,1514236997,0.224284
3,97.65,high,high,false,23.9709,=H108+ I108,1514236997,0.324074
3,97.629,high,high,false,24.0709,=H109+ I109,1514236997,0.424057
