Tref:,1514238302,0.117825,=B1+C1

ID, Battery Level, Actual Sensor Risk Status, Collected Sensor Status, Data Sent?, T sensornode.collected (s), Tinst sensornode.collected (s)
10,99.97,low,low,false,1.00033,=H4+ I4,1514238303,0.118159
10,99.94,low,low,false,2.00001,=H5+ I5,1514238304,0.117833
10,99.91,low,low,false,3.00004,=H6+ I6,1514238305,0.117862
10,99.88,low,low,false,4,=H7+ I7,1514238306,0.117826
10,99.85,low,low,false,5.02761,=H8+ I8,1514238307,0.145435
10,99.82,low,low,false,6.07679,=H9+ I9,1514238308,0.194614
10,99.79,low,low,false,7.1779,=H10+ I10,1514238309,0.295725
10,99.76,low,low,false,8.35927,=H11+ I11,1514238310,0.477092
10,99.73,low,low,false,9.58668,=H12+ I12,1514238311,0.704505
10,99.7,low,low,false,10.8321,=H13+ I13,1514238312,0.949924
10,99.67,low,low,false,12.0983,=H14+ I14,1514238314,0.216109
10,99.64,low,moderate,false,13.3351,=H15+ I15,1514238315,0.452962
10,99.61,low,high,false,14.5879,=H16+ I16,1514238316,0.705754
10,99.58,low,high,false,15.8225,=H17+ I17,1514238317,0.940362
10,99.55,low,moderate,false,17.0657,=H18+ I18,1514238319,0.183556
10,99.52,low,low,false,18.321,=H19+ I19,1514238320,0.438789
10,99.48,high,high,true,19.569,=H20+ I20,1514238321,0.686828
10,99.459,high,high,false,19.6922,=H21+ I21,1514238321,0.810036
10,99.438,high,high,false,19.8168,=H22+ I22,1514238321,0.934674
10,99.417,high,high,false,19.9404,=H23+ I23,1514238322,0.0582719
10,99.396,high,high,false,20.0637,=H24+ I24,1514238322,0.181557
10,99.375,high,high,false,20.1889,=H25+ I25,1514238322,0.306743
10,99.354,high,high,false,20.3171,=H26+ I26,1514238322,0.434957
10,99.333,high,high,false,20.4473,=H27+ I27,1514238322,0.565106
10,99.312,high,high,false,20.5763,=H28+ I28,1514238322,0.694103
10,99.291,high,high,false,20.7054,=H29+ I29,1514238322,0.823273
10,99.27,high,high,false,20.8336,=H30+ I30,1514238322,0.951427
10,99.249,high,high,false,20.9597,=H31+ I31,1514238323,0.0775248
10,99.228,high,high,false,21.0831,=H32+ I32,1514238323,0.200885
